pathway,F5_vs_OT1_immature_padj,F5_vs_OT1_immature_NES,F5_vs_TG6_immature_padj,F5_vs_TG6_immature_NES,OT1_vs_TG6_immature_padj,OT1_vs_TG6_immature_NES,F5_vs_OT1_semimature_padj,F5_vs_OT1_semimature_NES,F5_vs_TG6_semimature_padj,F5_vs_TG6_semimature_NES,F5_vs_CD8_polyclonal_semimature_padj,F5_vs_CD8_polyclonal_semimature_NES,OT1_vs_TG6_semimature_padj,OT1_vs_TG6_semimature_NES,OT1_vs_CD8_polyclonal_semimature_padj,OT1_vs_CD8_polyclonal_semimature_NES,TG6_vs_CD8_polyclonal_semimature_padj,TG6_vs_CD8_polyclonal_semimature_NES,F5_vs_OT1_mature_padj,F5_vs_OT1_mature_NES,F5_vs_TG6_mature_padj,F5_vs_TG6_mature_NES,F5_vs_CD8_polyclonal_mature_padj,F5_vs_CD8_polyclonal_mature_NES,OT1_vs_TG6_mature_padj,OT1_vs_TG6_mature_NES,OT1_vs_CD8_polyclonal_mature_padj,OT1_vs_CD8_polyclonal_mature_NES,TG6_vs_CD8_polyclonal_mature_padj,TG6_vs_CD8_polyclonal_mature_NES
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,0.15615813362808964,1.6264663572020797,0.8949820552741413,0.7350828388335712,0.5489249641654721,-1.1810571063383295,0.9540027916442616,0.6329691202564417,0.906813051782399,-0.6751895535709896,0.16846645418073988,1.5802046841606407,0.7654922279792745,-0.988351590124162,0.47330582332336507,1.3670831068053684,0.08262817322050771,1.660409147779473,0.3618923043383475,1.4146557250149805,0.7573178566530235,1.0524740132137969,0.5947156291983878,1.1269869704400803,0.28816251154201294,-1.4034051285847677,0.886617792442898,0.7981675895252885,0.6642419738619069,1.0969987126613736
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,0.10585047026940858,1.6087072241061788,0.5115144107660063,-1.137403158614931,0.02293193807685998,-1.8060122706487587,0.16080888808161536,1.651657767337743,0.6036220733410668,1.0735327272793265,0.9871020601228134,-0.5836232780113072,0.31406792919645615,-1.4794952837386899,0.2152629190170525,-1.7336550703916596,0.7633124982215856,-0.9603598191240715,0.02923435917756351,1.8536752450558303,0.2483113240621713,1.5380665806962628,0.1709247699337152,1.583396849797242,0.031587460158888726,-1.8977802231996066,0.6809077349243554,-1.070378560422356,0.16447857319791923,1.6658281019328707
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,0.19240799768183134,1.5884643658794246,0.9731133877409273,-0.5836732172991715,0.40126170850241294,-1.3013919887861647,0.2081232858821993,1.6370933688195854,0.41705010585744534,1.2720392427385105,0.4154594022236126,1.2952693851512995,0.7735664511978299,-1.0006873136032255,0.9943864097828983,0.4992514114828216,0.7638970372543269,0.9487292172304852,0.2616012382158435,1.4559240219890286,0.17704896177048962,1.6263892487826261,0.5424836601307189,1.1850566913511476,0.9251796189047898,-0.7021905461099702,0.7682170783257473,-0.9625352600867677,0.9359077286350014,0.7345048954620755
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS,0.10585047026940858,1.585616849185799,0.6415229370929649,1.0495305841815572,0.6669266065061902,-1.0481827246303836,0.9979880555710184,0.41849057790277205,0.7192413725681884,-0.9539579596687053,0.9801809072262014,0.5563978874311475,0.883191007727734,-0.7450987528298574,0.8399746995572422,0.8348781228311913,0.8804630640921585,0.767844554697805,0.9093943153249091,0.7193684839652176,0.6504413160711762,1.181025228010395,0.7436891530972689,1.0209532919733173,0.3347738403918179,1.334697454846966,0.605380680852379,1.180777738556652,0.9629255989911727,0.6495320199247995
ST_G_ALPHA_S_PATHWAY,0.15485074626865672,1.5851366588003362,0.978443256090315,-0.5848678980455135,0.19691253274461668,-1.45815854607281,0.2858167730827175,1.5048638300339106,0.3387043538272272,1.384396102030492,0.49267041120588023,1.169259240567095,0.47092198581560285,-1.3082318262112893,0.9153347220105337,-0.7452289996994571,0.6564310300136837,1.0585231029647328,0.28566868594347417,1.4408782255288004,0.8945988211235415,0.7750120559365712,0.21536193424738317,1.5239470907805484,0.12967483644175373,-1.6031501931849916,0.7602496941560274,0.9529812752777649,0.10325470011040788,1.6995205899884995
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS,0.18034567901234566,1.5739541116530842,0.6059807594658762,-1.023844300245998,0.0719682893595937,-1.6745876508609896,0.08084940580557179,1.7959483394837998,0.3033985378383719,-1.4252696591908838,0.6889218264403538,0.9907446075673376,0.07546455022446157,-1.8149985721341295,0.828649952324864,-0.8856385523548362,0.3243771372740596,1.3664339278659328,0.460221793635487,1.268872013322741,0.9225664634399235,-0.7426235770161181,0.37602135749534826,1.3333114121421545,0.25212489412039607,-1.3801174788178647,0.8403658332736347,0.8665436854220512,0.323257979849293,1.4514396753138956
REACTOME_CS_DS_DEGRADATION,0.20467768658729243,1.5654408595561375,0.1863271247676172,1.5142491169530852,0.9355191256830601,0.6872463118374342,0.865739570164349,-0.7893818322535402,0.6555861543774517,-1.041030818659947,0.6233431413759283,1.0732372304443138,0.8195411215114375,-0.9225829729735596,0.8734620140490577,0.7864906264522075,0.572068205923146,1.208827379900237,0.4410176441710704,-1.2917861633900805,0.46596491228070175,-1.3575867243144442,0.40433799222873046,-1.3622329235397452,0.390110159118727,1.2807365465361704,0.5411430674588569,-1.2350507199702825,0.578731022460926,-1.2132303914370104
KEGG_ABC_TRANSPORTERS,0.09470831550420766,1.561293616916979,0.7153342901852224,-0.9403562800958611,0.22451394759087068,-1.4423367733514976,0.4281108961960025,1.2508208387468878,0.5350479777008528,1.1064229692835932,0.464467615362756,1.1787233246657973,0.7435981568398077,-1.0133511328143405,0.9406233045994334,-0.7549350574749872,0.8117296871107503,0.9185868406380246,0.7178378378378379,1.018747828203942,0.822960006230127,-0.8978201314061793,0.8697486960644856,0.8623549028976563,0.11225697379543534,-1.432074132956929,0.9112676327492649,-0.8071290573313795,0.9714657584351057,0.7550514256764194
BIOCARTA_IL5_PATHWAY,0.227274364979283,1.560473907009159,0.1571374479363877,-1.635494171357052,0.10663454782695975,-1.631934941779232,0.8711354033934678,0.7792612282262628,0.8882430432007388,-0.6692568043093546,0.8911867146185509,-0.732185748618199,0.8069157897644101,-0.9374980018552169,0.8847466564060907,-0.7616461007653086,0.9899809160305343,-0.5093448698015144,0.772018441273326,0.9340074635853485,0.8628700990105745,-0.8119268826083149,0.5287530113802453,1.2222472667918176,0.5842229918101972,-1.0680537402724941,0.7790320761102545,0.9463130197366584,0.6451356679857595,1.1819199501655926
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,0.1448753613702067,1.5592102925803684,0.30187306783051465,-1.31727855982655,0.12066693925764391,-1.5606863219360152,0.06493887530562346,1.7141210315617061,0.09232480533926585,-1.722738745925616,0.8174377415199657,-0.8631858667639754,0.03622476813966176,-2.1071340388461675,0.1996792301523657,-1.7425137056375002,0.3905882352941177,1.2961472044281048,0.029405252203179667,1.7747918606501318,0.8009209209209209,-0.9319880311940846,0.3491062039957939,1.3268541943577123,0.03186486227085133,-2.0160755085949673,0.6699367159876586,-1.063797988761952,0.16609688985241391,1.6328074084865047
KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.11866089511933602,1.5459497565576201,0.5523303453926949,-1.0639332212409605,0.2006534836723516,-1.3741205396990401,0.37417054798458976,1.2947365584322486,0.5039195179964645,1.1434502567688676,0.07075873827791987,1.6147547361270658,0.6133442234019797,-1.1097781320022442,0.4691750574103515,1.2688018179907699,0.06676218485282658,1.6068327175506547,0.27947150752113603,1.3028636677837222,0.3804430863254393,1.2849593350130053,0.0755017340383194,1.694375588249925,0.3803089937143864,-1.1877050664666273,0.45065949545396333,1.23676711334549,0.16609688985241391,1.5363832329398182
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.18019675097056276,1.5435257821364998,0.25607563835411934,-1.363443693304297,0.04386312590831021,-1.7304581809959483,0.1720578708702224,1.6061841907296226,0.8687200956937798,-0.7572780102743144,0.9117011610297828,-0.7535352368544027,0.059317491513310706,-1.965923671645542,0.2170502092050209,-1.6606668926163097,0.9650675948345441,-0.7163270557565784,0.6516552629760177,1.0719454935834027,0.8097105028193599,-0.9208288508581508,0.9365862988154009,-0.7070630642112616,0.2884704046529773,-1.3320611662063186,0.6131477112214514,-1.1063485092634666,0.9512464265663417,0.7748011425820657
REACTOME_DSCAM_INTERACTIONS,0.2607756504663721,1.5272246351377712,0.6516865540575443,0.9846549562118676,0.5978857072158146,-1.1076102674603858,0.1672965482489292,1.6372276850905052,0.3062891169656243,1.3915614247651993,0.974859214859215,-0.6064755133007091,0.4624071821118429,-1.3251578177884855,0.3685561645736488,-1.51694150013018,0.3819604233778187,-1.367319589449561,0.7472919109026963,0.9655387494020666,0.17704896177048962,1.6744323363582172,0.561745612932948,1.175242428115911,0.7407291203667391,0.9171889979104427,0.802637868092741,0.8999508795657244,0.8319109064624941,0.8825166924475119
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE,0.2742951564597748,1.5231921635682633,0.8110072245598392,-0.8263736541576141,0.5992452004594432,-1.1047277171437184,0.39546963483694597,1.4189528895462633,0.6036220733410668,1.079563703429654,0.4715258818013844,1.2298549385072244,0.5065196606928538,-1.3077313151388552,0.7065134395338132,-1.0586843212514476,0.6564310300136837,1.070685746019446,0.5713663297316138,1.213391222765301,0.05489417989417989,1.8685112286906378,0.4068328309192952,1.3671344979956443,0.3745136063475164,1.2867505570563358,0.8424145299145298,0.8402587826161503,0.9750729288937096,-0.6386606970065551
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,0.17360838758595445,1.5148702683537294,0.807833698318438,0.8707887267543163,0.4250702251066483,-1.2398270719016844,0.4429492377321165,1.234120260190811,0.6859030790945685,0.9859795766134002,0.33549915130462243,-1.3244040777681783,0.6501666666666668,-1.0865284406038047,0.27317438055165966,-1.5554492274465166,0.05420408163265306,-1.6962742002271514,0.6651085141903172,1.0580474665436863,0.5412075440551359,1.1716575937561307,0.48362204724409447,1.1749909151313471,0.6992145341168005,0.9667138052442364,0.8207677131736926,-0.9122105850481971,0.8084322567081188,-0.927918376180966
REACTOME_KINESINS,0.22043780475153024,1.5102236377438576,0.026877150374418138,1.7896432234323754,0.7323793237169502,0.9554501578028914,0.1607358992979908,1.629627280566924,0.3193418332889917,1.3996170304499764,0.8101970433414678,-0.8762376982664993,0.6391726332537788,-1.1227317938820558,0.17659574468085107,-1.8269907547553488,0.41677501501932335,-1.2982212969682798,0.8352441858232029,0.8752858294318687,0.3402631137184913,1.4449889258954143,0.9917471733474131,0.5435090449337721,0.45943608372253936,1.192413806217877,0.9554222222222223,0.7072914686003938,1,-0.5057047222368097
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,0.23881275081396228,1.5005117171986209,0.8825814091178212,-0.7932027518319178,0.2770052286127489,-1.3635542122653992,0.42335291911488937,1.3117067389821915,0.7201025337671301,0.9481442874121717,0.6985862571039406,0.9884149708973358,0.7515659041394336,-1.0133378332663217,0.8314909722305571,-0.8794111166387111,0.9673115105779252,-0.6872539291918333,0.6425052779732583,1.1053248920328396,0.5640917849010335,1.20890831421059,0.5916397550363194,1.1214171285214465,0.774730645924213,-0.9034599156801402,0.5411430674588569,1.1593208979809766,0.6146164957996157,1.1312272770374765
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,0.10413236101309496,1.4951524318198874,0.5523303453926949,-1.0552956079237112,0.15575337485192875,-1.4338137280211574,0.636575691596199,1.094087293512432,0.2115838800374883,1.4811274417099505,0.8853821820054438,-0.8380708222024111,0.845590576249602,0.8904586780125707,0.4337729569826205,-1.243330118567535,0.2390466933074126,-1.3648433308624481,0.2713462296920364,1.2769681324360511,0.5985565539865925,1.107520196789004,0.8767265148671215,0.8740753678991259,0.7441419237833942,-0.9294232240543541,0.8283261590955037,-0.9010134271825196,0.9954245627869917,-0.6554160676643145
PID_SYNDECAN_4_PATHWAY,0.23731783803726247,1.4730460801025569,0.8185939983172852,0.866289525178777,0.33696822665891,-1.3187124718993037,0.2053475935828877,1.5191179913180028,0.279929075376012,1.440777192389652,0.6029381145170619,1.0780377214879413,0.3897190090729011,-1.3342587924565157,0.7788316012511352,-0.9609442147130969,0.8892857142857142,0.8242588835341335,0.9093943153249091,0.796033656864317,0.26464726982861697,1.4585762902842407,0.6852669039145908,1.0295439316326895,0.24783475420961107,1.3779754774912025,0.6551988217967599,1.0763019269832454,0.96850814487888,-0.6777311021783784
REACTOME_GLYCOPROTEIN_HORMONES,0.2979278838309675,1.4622732257653401,0.9537479406919277,-0.5977816492712931,0.5406594013221149,-1.2141468893583978,0.8637076755039221,-0.8054490438210913,0.8568450262758716,-0.7343762968979204,0.8781493768492782,-0.7523504359347136,0.7563593978688318,1.0372125589957557,0.9351837058844514,0.6550005039755872,0.6730530871200185,-1.1094946020416876,0.9971243347847122,-0.43583239882474234,0.8097105028193599,0.9450552603006054,0.9488262154176739,0.583263252788043,0.45067873303167416,1.2183740849507076,0.9245372567631703,0.6874145903529469,0.8902729120712772,-0.8111170576818938
REACTOME_BOTULINUM_NEUROTOXICITY,0.3079777365491651,1.4578827916692738,0.2666572174385505,-1.4733904064542003,0.09269858997626693,-1.664118619659921,0.4977511244377812,1.2464817602858125,0.7386916230846866,-0.9069897029369651,0.45201679603002926,-1.2590434989875317,0.49054373522458633,-1.2605278756199394,0.4197712370254933,-1.4129154386962857,0.799087042224297,-0.9244832813825912,0.07699443413729128,1.6652789216266537,0.7573178566530235,-1.0059112286636145,0.5506650825820578,1.1663820645993923,0.04978257609836557,-1.7209723926166935,0.6809077349243554,-1.0671625700376912,0.5420408163265307,1.2214522248345567
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,0.28744588744588745,1.4550451762814258,0.8179442445442251,0.8360593980688301,0.5499545277380797,-1.1571023096242503,0.9875074360499703,-0.5635871486117342,0.864251541433213,0.7754676162451517,0.35286140990636056,1.3067028850762985,0.8889735210409364,0.7725458881821375,0.6354113049971365,1.1706753083597057,0.48681191671410573,1.235522506595711,0.9604197378223723,-0.6839839725764457,0.7573178566530235,-1.021056537453071,0.6667469976302366,1.0516377388742817,0.9881274137560487,-0.5898490430162787,0.47962439053753086,1.2873449877370986,0.5665989435188947,1.180076179997237
KEGG_PRIMARY_IMMUNODEFICIENCY,0.23474821574563054,1.4473990631402347,0.3663549339292118,-1.2477992757169936,0.19805777253184137,-1.423982887297817,0.6317001727461632,1.086480452055296,0.45644701954237454,-1.2136716262862988,0.589286426548602,-1.1028198123231923,0.39584989331883025,-1.3074768458375476,0.5677428948493466,-1.2009169676599984,0.8627443820652092,0.8470930720834744,0.5697611418984887,-1.15976163882228,0.7159591048550732,-1.0645651837538603,0.7175677986388974,-1.0074425071622428,0.5619760693558787,1.0804311224033607,0.699281121424413,1.020640107570564,0.7401683837376758,0.9967249164074803
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,0.28788058653811416,1.4468912353957992,0.49009481862410487,1.160008627299311,0.5367055602633466,-1.1649354719949931,0.5962756404196993,1.1638876838608594,0.6485353790966321,1.0115656093361027,0.635449162623468,1.0501630178156087,0.4070558455940516,-1.3273627051777026,0.8016971273823341,-0.8900360106229365,0.6916666666666668,1.03097136777526,0.8768445827475635,0.8292062532953336,0.6985742101626782,1.0724526272578847,0.8938755173999693,-0.7645595208578273,0.3988850442137639,1.2458969642810698,0.8742593811718236,0.8245058808535689,0.6816954387417933,-1.0671150983652098
REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS,0.318007662835249,1.4355996675647409,0.2221989835400414,-1.5113538833108031,0.05729076790336497,-1.6927168647906523,0.5101617673371012,1.2362669264408341,0.7058454759173661,-0.93505279482908,0.23327020721833402,-1.4363197802454757,0.4476157769552664,-1.3079179913651302,0.27974203584275853,-1.5776216605171014,0.5829948660205627,-1.1386596955715125,0.14591161799283625,1.5875379144934376,0.6985742101626782,-1.0726957288327903,0.7042202789506333,1.0309875020375607,0.06796037009743716,-1.6814873039845135,0.48657055691810736,-1.2745448862697348,0.6659824594140699,1.0838404050382966
ST_PAC1_RECEPTOR_PATHWAY,0.35132275132275126,1.4156094244798212,0.39123951028242887,1.2752574045652623,0.6606965174129353,-1.0286359508042833,0.6800161703274491,1.0873801022371816,0.22121535181236673,1.5325056175405725,0.6889218264403538,1.0337468140277737,0.9601867198863444,-0.6115282091955264,0.8076540829192317,-0.9107500569968112,0.730841294247137,-1.0526789530516334,0.5378439547349612,1.230750295140545,0.38459918277939253,1.4453612607489952,0.7059834860309919,1.02386391506812,0.8231404958677685,-0.798877080596846,0.9104122693024077,-0.7676756632945247,0.9202861626887879,-0.7467931222408875
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.3193843193843194,1.4143914735757355,0.9537479406919277,0.6938398834828086,0.36575531108325987,-1.2717004704691597,0.5698335644937587,1.1531619689345063,0.6180555186187895,1.0658551674113665,0.5478826038387327,1.122536327140795,0.6664811575767213,-1.0874515914343716,0.9921679614539606,-0.633850568717335,0.9815695496073652,0.6720498433571873,0.6890877454635843,1.0529750168003227,0.8556976019230892,-0.8427057723285082,0.8476565810661921,0.8583250573728861,0.43250966548999836,-1.199792799199382,1,-0.42702136504557486,0.7811961295031016,0.9553654877698173
REACTOME_PACKAGING_OF_TELOMERE_ENDS,0.35132275132275126,1.4129293778815204,0.9168576297079736,0.6672013011800353,0.3860037097301007,-1.329831437502823,0.20850997016800124,1.5328276392354794,0.33948048220436283,1.3893323130350148,0.08027079303675048,1.609389364161315,0.3558077226162332,-1.4827461579645211,0.9921679614539606,-0.5147075392863424,0.6564310300136837,1.1238571757201556,0.2528453564628728,1.5023654704607101,0.38493723849372385,1.4393069760272268,0.5761896707676695,1.2008698185809052,0.9627202129138612,0.5885115447351841,0.9299905960503412,0.6915776795663046,0.8786748692250573,0.792880110933582
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS,0.36629638026146755,1.4123450891203246,0.3835932986712883,-1.3382586250767337,0.1623319228960978,-1.5833919652418238,0.08015451472718493,1.715256720986966,0.6699520533666875,1.0218059353560294,0.6787345539237886,-1.0332748427535685,0.07328109480189825,-1.7195808270663004,0.45677692100836126,-1.3923040140831777,0.6139984825493171,-1.159451279709555,0.8773955808251174,0.8072573534044776,0.39841422907961,1.401144047146788,0.8834737946040794,-0.7582280144603033,0.9951631582532872,-0.48336290811440963,0.5405901312651702,-1.2571817739083564,0.8096900930861903,-0.9145917549370266
REACTOME_HYALURONAN_METABOLISM,0.32158078264238665,1.4070529203496365,0.01661308280270713,1.783914955608266,0.9449315550000976,0.672493757998979,0.25035609551738586,1.5620633563499633,0.30435987634580536,1.4369430169558666,0.7908272437320845,0.8921863445342058,0.6261864200535411,-1.1397738029633624,0.4337729569826205,-1.3965801611745914,0.6444060291753858,-1.106834474439236,0.868891761959155,-0.8229983586157676,0.05489417989417989,1.866580705394946,0.7212811228489305,-0.9953373883976769,0.18126210107525795,1.5022565078644248,0.44079096045197735,-1.3532668709029172,0.4118935083812848,-1.3643636537247077
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE,0.36629638026146755,1.4037190209237007,0.4937138858245332,-1.1981682708727195,0.19805777253184137,-1.5670530009050148,0.543992055610725,1.2597405101641648,0.10926443969063683,1.6339282070140648,0.5819336813469598,1.141093113025061,0.883191007727734,-0.773437685102359,0.7136941939112783,-1.0432176363282557,0.9650675948345441,-0.6376512745964619,0.3764369927874773,1.3893073392636024,0.09498605249982119,1.7729636912993076,0.6137035819914558,1.1189660447513834,0.9180046436361079,-0.6986823594438452,0.8926480885030108,-0.7759082215639406,0.9470054257588731,-0.6880998059445262
PID_INTEGRIN1_PATHWAY,0.24028268551236745,1.3991392301314884,0.9742309998701761,-0.7277522307591163,0.46382456288895474,-1.1514615360176492,0.043655489809335965,1.9057256977973422,0.727615898171835,0.957273271302617,0.9724050438913913,0.7230207768273816,0.037986270022883295,-1.7672598580418746,0.24082511617363708,-1.5550395478778551,1,-0.5923885655214338,0.37393806616440145,1.2333359457736053,0.8009209209209209,0.9528323234684637,0.448419017288444,1.1942760318471268,0.5253034685653538,-1.074272126930766,0.9410272160461859,-0.764440255078258,0.9130808456998796,0.8551745299764902
