pathway,F5_vs_OT1_immature_padj,F5_vs_OT1_immature_NES,F5_vs_TG6_immature_padj,F5_vs_TG6_immature_NES,OT1_vs_TG6_immature_padj,OT1_vs_TG6_immature_NES,F5_vs_OT1_semimature_padj,F5_vs_OT1_semimature_NES,F5_vs_TG6_semimature_padj,F5_vs_TG6_semimature_NES,F5_vs_CD8_polyclonal_semimature_padj,F5_vs_CD8_polyclonal_semimature_NES,OT1_vs_TG6_semimature_padj,OT1_vs_TG6_semimature_NES,OT1_vs_CD8_polyclonal_semimature_padj,OT1_vs_CD8_polyclonal_semimature_NES,TG6_vs_CD8_polyclonal_semimature_padj,TG6_vs_CD8_polyclonal_semimature_NES,F5_vs_OT1_mature_padj,F5_vs_OT1_mature_NES,F5_vs_TG6_mature_padj,F5_vs_TG6_mature_NES,F5_vs_CD8_polyclonal_mature_padj,F5_vs_CD8_polyclonal_mature_NES,OT1_vs_TG6_mature_padj,OT1_vs_TG6_mature_NES,OT1_vs_CD8_polyclonal_mature_padj,OT1_vs_CD8_polyclonal_mature_NES,TG6_vs_CD8_polyclonal_mature_padj,TG6_vs_CD8_polyclonal_mature_NES
POTASSIUM_CHANNEL_ACTIVITY,0.15867299612593444,1.6899582416588788,0.9679898464509296,-0.7318050207117869,0.0718308467542733,-1.6041821740558015,0.06143315869528477,1.8676649811142285,0.36839097809211663,-1.3991212250632985,0.9394616378649496,-0.7547587878816012,0.05332062048479959,-2.1182733990452705,0.07676063773624749,-1.7782691472477834,0.9979818901595506,0.6761342456170983,0.08183404311201997,1.7105934334371997,0.8512955431506393,-0.8807036876438582,0.8689097659674052,0.9056681931716782,0.058487530168946096,-1.7334058073808645,0.41467356353977347,-1.3500992636695865,0.6522991976533518,1.1408080201287274
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION_AND_BIOGENESIS,0.13007693684022187,1.6687175347486463,0.7831218254155462,0.999041018998695,0.44451676528599604,-1.3098711878286502,0.49374282147315857,1.310447408142881,0.6596625375949432,1.0957897360217705,0.5755797469708722,-1.1621765399411919,0.8005652126247063,-0.9572617358836905,0.24925714285714284,-1.6011769894945531,0.5332488705886275,-1.2896506966127461,0.5975409286097692,-1.1745825891467616,0.9513606407466969,0.6802261441700566,0.9630663675946695,-0.6921888591602091,0.2711864406779661,1.4627783101082548,0.7022073974860911,1.0861154880059976,0.9979299274921127,-0.6412494781457332
POTASSIUM_ION_TRANSPORT,0.18581808887428342,1.6391314850113345,0.9454958869192446,-0.7911399350600041,0.08502923976608186,-1.5471181124569726,0.06143315869528477,1.8723232517463202,0.44412523476358534,-1.2862412587134944,0.992621156241083,-0.6281557979424898,0.05357208651118235,-2.0160361342269026,0.07676063773624749,-1.7207232871279379,0.9951882233572374,0.7325500224589082,0.09342971887550201,1.6540345339043123,0.9187922876562428,-0.7764292013263849,0.8944175048611278,0.9041995282909816,0.058640855011090946,-1.8143262532742326,0.5097626752966559,-1.2543185446573057,0.6522991976533518,1.1517883588584175
VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY,0.19118162692847124,1.6384151082527407,0.10409507445589919,-1.5352491048762684,0.03744623863607098,-2.017615415397865,0.06143315869528477,1.71689616422217,0.3755840071877808,-1.3377578252915627,0.5835312486255883,-1.1138430199161486,0.05357208651118235,-1.9618649990742405,0.07676063773624749,-2.1652755078604695,0.9641227152909395,-0.8026891328469061,0.08183404311201997,1.6713769718562492,0.8525278508066805,-0.8888353377671963,0.9372737640700153,0.8609265394910901,0.042638045805108354,-2.0289281420199448,0.3327007201022949,-1.3748716131705154,0.723395041322314,1.0772314969110381
VOLTAGE_GATED_CHANNEL_ACTIVITY,0.1518125626461744,1.6357413884368677,0.052453102453102446,-1.6458120797319966,0.03744623863607098,-2.0369078415621527,0.06143315869528477,1.747681203943694,0.3838359224286729,-1.3346925521207196,0.743075549925141,-0.9929330789346281,0.05357208651118235,-1.889337756855233,0.07676063773624749,-2.0283144435273837,0.9979818901595506,-0.6946253693737663,0.08294037115911164,1.7408552652185283,0.9180430203856014,-0.8008470610659132,0.5768602042764414,1.1296319965883261,0.042638045805108354,-2.046492594088366,0.5703308128544423,-1.1792082460269464,0.4332069339111593,1.2995590319906745
SPERM_MOTILITY,0.18814970309557014,1.6120082778775144,0.556007110980933,-1.270697106682632,0.10720988845988846,-1.6713473383923088,0.9400051719679339,0.7211589054956531,0.8180314739919113,-0.8512059759174977,0.14675339239654592,-1.5956087460385815,0.7251608871476557,-1.129725862325345,0.29685585953450383,-1.5270070109604716,0.461108650128866,-1.3634237609417834,0.9498640460486161,-0.6888431136569171,0.8034890853710127,0.985479693062609,0.18838467269134843,-1.5612539830472272,0.7489236809625159,0.9896975201841376,0.564008911438291,-1.2908436301562742,0.5406908943785996,-1.3237567895667752
MICROTUBULE_CYTOSKELETON,0.07152695789059425,1.610263557884378,0.024450946759492817,1.8135261659727562,0.6978962418300654,1.0332270922571418,0.1427589592538046,1.377165099588705,0.06164935340258639,1.697195733862544,0.24772127097708493,1.2882910593418804,0.7271647482632784,1.049412568765069,0.7602872195190254,1.0012041754949752,0.40104023011150947,-1.247379743388529,0.6900142193705652,-1.0358657633649608,0.34078125,1.2841701750702008,0.1428992628992629,1.3872925368068203,0.10255686827719979,1.4633260362374496,0.15790045248868778,1.501611315429657,0.6029647982698344,1.1253913010590497
CENTROSOME_CYCLE,0.19118162692847124,1.6075461176157992,0.6244416958702673,-1.1742377867737288,0.16908186632317163,-1.5802100345088668,0.7131723799662106,1.0688679355717507,0.9346789240721826,0.6722963292281701,0.3940156282862274,-1.3958084836248004,0.7062220573443531,-1.102912222131802,0.29685585953450383,-1.5925226609683352,0.3657861635220126,-1.4892675303488818,0.641945789348361,-1.1637875993447322,0.9949029875558087,0.4735058452328738,0.805634843345982,-0.9757024254057927,0.24079397187030532,1.492820843662008,0.9524878868143936,-0.643714674179378,0.8249772583604434,-0.9960994321603998
VOLTAGE_GATED_POTASSIUM_CHANNEL_COMPLEX,0.18789171027976997,1.5860481734224685,1,0.5211813420389474,0.34065131406678517,-1.3854511764222996,0.06143315869528477,1.8714860906574522,0.5534580645161291,-1.1739325027905743,0.8635371101390519,-0.8351243268363727,0.05332062048479959,-2.1731677923190076,0.07676063773624749,-1.940545345317069,0.8670244484197972,0.8716561408851602,0.044515200685791255,1.8165030037176437,0.8008565430842857,0.9605480809930472,0.901178667006113,0.8882495813112954,0.12952240363446635,-1.6656068271809397,0.1854287744356793,-1.6168363770392424,0.9102570480928689,0.8858284355507625
MUSCLE_CELL_DIFFERENTIATION,0.19898424670032236,1.5683840807530691,0.6518443799997198,-1.1029012115035932,0.1254529767040552,-1.5653086621445305,0.7131723799662106,1.039375966961065,0.4593042104825637,-1.2788947367842938,0.7612937005533149,0.9525044192440495,0.3700752156855861,-1.36270026497774,0.8255125233518774,0.901898108620583,0.5397178916109874,1.2464437861527697,0.8435687470405618,0.8654824718224196,0.6727297129294756,1.1193380631986798,0.26198198198198197,1.471663816866093,0.9809679243343271,0.6108957178632984,0.5387221172022685,1.2605665133133102,0.6477427450980393,1.1811058830887191
BILE_ACID_METABOLIC_PROCESS,0.26134345634809364,1.5610630728237629,0.6780984892227842,-1.1233006490122301,0.1286978756884343,-1.64127379062168,0.6256489351595724,1.164143094063751,0.6488032537453183,1.1207799079477871,0.15001031707820348,1.6800136331582771,0.871042733412414,-0.8350578459125606,0.8927387308619902,-0.7825917849814645,0.9979818901595506,0.5028441519890231,0.7031125385684127,1.0497685757107513,0.9626795560591748,-0.5937492484129695,0.7850941642465125,0.9631492727301477,0.8271807838179519,-0.9118128043683876,0.9976134597784824,-0.489158065723696,0.9768348556492115,0.7165644757778283
MICROTUBULE_BINDING,0.20871146270275445,1.556944697441981,0.9602440293385337,0.7607054953019463,0.4697673297166968,-1.2141611550139273,0.6048252911813644,1.1416108506058404,0.8335553062002091,0.8640184975674262,0.4702242896622915,1.2133817000385327,0.6582850370370371,-1.1195357548990854,0.8031627331917482,0.9595042120965774,0.5116890025575448,1.2468462113194145,0.5536527591646597,1.1959065178903252,0.33722458446076536,1.4862324997406828,0.3472167325428195,1.334159280765363,0.9201699665491365,0.8171681399366284,0.564008911438291,1.1971344692218429,0.7784090909090909,1.028104517629546
MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.26551372254148986,1.5535569893748795,0.9476399901786615,0.7593911386447045,0.8458369601751226,-0.83052904282573,0.9804837879042826,0.6162320804194695,0.8235884728757948,-0.8727836953982219,0.8724507238792952,0.7686264714931816,0.7566485945086767,-1.0222989838996959,0.9745904602975942,0.5896190920753293,0.8924054010780808,0.8358730311033321,0.7864218651710494,0.9311515925942487,0.7914823484861525,-0.9913501494969312,0.9830517090628115,-0.6611549960157391,0.8983347652037216,-0.7895498253218338,0.7530527907979621,-1.0664995180163133,0.9853851140314691,-0.6897085097515647
TELOMERIC_DNA_BINDING,0.3430920426225979,1.5296041520405437,0.8761467740091775,0.8918794695675729,0.5257163518033083,-1.2302757096132584,0.30506093556155583,1.528727442996624,0.4687126812364004,1.302148117222301,0.6814244183917809,1.0730474724570882,0.6424969189855355,-1.2025416085253302,0.7399322801022338,-1.0520752825549242,0.9979818901595506,-0.591447372347481,0.15465452688904016,1.6695022912961248,0.43408769825403176,1.447404869591561,0.3919137466307278,1.455222291369033,0.7058031380163478,-1.0296845166535697,0.912999736341812,-0.7322655292377043,0.8427760311239358,0.9646626884956584
MYOBLAST_DIFFERENTIATION,0.31158732588397364,1.524405981372511,0.9476399901786615,-0.7444414274049922,0.20496873807983812,-1.5528934938314873,0.6438138814065901,1.1015726570156161,0.40785610995845606,-1.386363975312923,0.6865662631119352,1.0352103792129692,0.44918134074760585,-1.3507996627656964,0.9534587924046195,0.6762253601996935,0.3713446558549355,1.4567611019172808,0.9975587992920596,0.49422820002053575,0.7692363909048158,1.0227619653432114,0.6158057896345457,1.1591838271430257,0.8963504849580798,0.8247274599682181,0.6035480542928071,1.1791706623418419,0.6814318775878979,1.1434348614268357
LYMPHOCYTE_DIFFERENTIATION,0.19898424670032236,1.523270839024842,0.8341472287909105,0.9228997372622197,0.22016403785488958,-1.4646800358258552,0.5052194761164914,1.259095204117804,0.1909775195756504,1.5785140789135126,0.8218260869565217,-0.8895530549494485,0.9859855334538878,0.6940641885791121,0.5767590063727404,-1.2997300166092531,0.5472381996547239,-1.2466177793664652,0.16391594516594518,1.5909710586501997,0.18186366479049407,1.7283895560473246,0.7740402972361736,0.9929337416665583,0.6583598169587648,-1.0494281621569554,0.479804090706466,-1.3286127254891078,0.8358394327582859,-0.9772702196980299
REGULATION_OF_CATABOLIC_PROCESS,0.34941697663727167,1.4979396637288804,0.9809333750891196,-0.6692655634980778,0.41103119012469763,-1.3719786533615683,0.2137711345258515,1.6256712658734649,0.3815071368597817,1.3806118346674519,0.7443390770405749,0.976747347029316,0.7566485945086767,-1.040514531299165,0.7638037160117396,-1.0049957513512282,0.9979818901595506,-0.5393353087972489,0.3082129700017543,1.4329794063301686,0.5285513145431738,1.3152524452402514,0.9090122150620372,0.8248494767089313,0.5658688460790037,-1.1554470847971885,0.8864525599928099,-0.8261076742556027,0.9981254125412541,-0.627831169444224
REGULATION_OF_DEFENSE_RESPONSE,0.3546918198080989,1.4805870754892347,0.4952828561572956,-1.2402530722028862,0.13834969932252417,-1.6218968132978215,0.4056525958272683,1.4179827635569962,0.8997132080177064,0.7627656616086261,0.5755797469708722,1.15710330157529,0.5117325194533806,-1.318261647078424,0.9806900684275022,0.5953471571640517,0.6512055495689656,1.1399889166773276,0.299844189172675,1.4620391597343652,0.9500648708968318,-0.6637928907660393,0.5249933627143843,1.2632083963400484,0.10624771647789549,-1.7597103533451135,0.9533268576979117,-0.6630579369097089,0.4886169278996865,1.3883152388652797
CELL_MATURATION,0.36211894000010597,1.4669093472774182,0.6693342776203965,-1.0985996131546298,0.22994587056379437,-1.5246726786737823,0.843811589491436,-0.8696532508599405,0.2970475813892184,-1.519960876501398,0.7474035278022877,-0.9802021528068492,0.6126098571856586,-1.2039389405796406,0.9004616597230042,0.7800379240065813,0.6486803794496102,1.130339722449016,0.6196881496881497,-1.137836638554507,0.660292354425052,-1.1900998607032314,0.969212181810607,0.7153475745471662,0.8315785121689038,-0.9173408072583155,0.7927549307799023,0.9822241987985804,0.6084268073141509,1.2501692205139054
HOMOPHILIC_CELL_ADHESION,0.3705672467778344,1.4667217764350724,0.8305279492851718,0.9441009888367053,0.776501352690649,-0.9429124435493104,0.8241428029624196,0.8871021999533528,0.8130992084810059,-0.877482144936023,0.7786112382768369,0.9077247884595742,0.9083385393084555,-0.8028847555069328,0.8646611558717868,0.8553965081976981,0.7314214231531879,1.0233792260005243,0.8365705393817843,0.8843404111435272,0.8939224987492993,0.7931076121832032,0.9471819846819848,0.7403917296090289,0.9470214710856423,-0.7162417085730642,0.8757919561476193,-0.8645290756749737,0.9981254125412541,0.6587688637468203
TUBULIN_BINDING,0.32337913706255034,1.4623607934395815,0.4602722380500158,1.2093647298588808,0.9091692770938054,-0.8333143309520034,0.47613222119246207,1.227035461710087,0.3231342748584128,1.3616192509740899,0.3840575534040264,1.277832311169491,0.9384498034383617,0.8200316143154119,0.713794796269023,1.0619932983616713,0.6245992722108813,1.1302171551902256,0.6600628564777091,1.0656327652750583,0.2061033149059393,1.6504197412400083,0.19417735042735046,1.4373149184946221,0.5959262161549089,1.1236228145889067,0.3319331567893343,1.4078393787973245,0.7413680749352077,1.066669065701438
T_CELL_DIFFERENTIATION,0.3657547951862333,1.4516547546475775,0.4952828561572956,-1.2398026207368071,0.19568490558102367,-1.5838884307723924,0.5227454763898496,1.283567643796467,0.1454581832733093,1.6668775798791484,0.6884205407757176,1.0363232991768974,0.9513400862695682,-0.7431441532354344,0.7832523453987621,-0.9725207011497127,0.7245348665782102,-1.0498193924398784,0.3103244106631416,1.4095010625164017,0.2930607543910164,1.6428382727943045,0.7430965049894066,1.0298448649324257,0.6544434574731282,-1.069595572384189,0.7927549307799023,-1.0096226565299253,0.8981635892689355,-0.8707105392226118
COFACTOR_TRANSPORT,0.3705672467778344,1.4449297801868917,0.9322406175410086,-0.7384190761248026,0.22915681639085894,-1.5489893511834611,0.8958358446846412,-0.7708668102595806,0.8270105820105821,-0.8578512452813323,0.8490596431879505,-0.8158873870190932,0.9941838992496964,0.6009705075569587,0.9709570807678378,-0.5963651469079316,0.9979818901595506,-0.5604351128157524,0.792569481800251,0.922693796023435,0.6403356280277218,-1.2114528495994816,0.7553931917139464,-1.0518731413891473,0.2867478938253801,-1.4783556125448676,0.5878397460098517,-1.2378648928245255,0.8939399500807517,-0.9090345653751282
POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,0.43765839070191964,1.4428465430986532,0.5589095025682617,-1.245723440111689,0.09931693989071039,-1.6667336307125995,0.6265565778092317,1.1482766722961553,0.7786273986652059,-0.9515720514892239,0.7221203255230743,1.0161168692676397,0.4782537190700456,-1.3499046323195545,0.9004616597230042,-0.7538879362608948,0.7052733696281709,1.0408361421503038,0.2188252493980048,1.5430333898004056,0.9029726866023076,-0.7591782321278977,0.4881997866037919,1.3434096045655803,0.041829689298043725,-1.7665301190106097,0.8804117468967605,-0.8265330949405313,0.5837078338444384,1.2756075532916176
SECRETIN_LIKE_RECEPTOR_ACTIVITY,0.4074722150073136,1.4404468181417982,0.6512633065676249,-1.1808426002067671,0.13834969932252417,-1.603790006861097,0.3559844321184645,1.4379696203768466,0.844572922699669,0.8603453012256325,0.13280617970197553,1.5865422209139668,0.4476273963453451,-1.3986083162038299,0.6844492724998354,1.1817440257586687,0.06594104308390022,1.7751071985747602,0.5128679955732508,1.2791614001885596,0.5645879681868224,1.2853278990832788,0.6842442384867777,1.1277940920606544,0.6762675269037439,-1.079646165513864,0.88202515073796,0.8062628386382202,0.7873713887862197,1.0486487041358112
B_CELL_DIFFERENTIATION,0.3928237630702727,1.4384433412737982,0.4093332891729871,1.336306624530433,0.9972085588927665,0.48128488699283206,0.7921284115974381,0.933701273154295,0.5794070442353355,1.1619547625186863,0.8337579739243144,-0.8489915561290484,0.914440097919819,0.7934277944670157,0.6656098668280872,-1.2048151017707682,0.6897533206831119,-1.080333602529608,0.4782154465253057,1.2939124087936684,0.5044365012615644,1.3487749111817846,0.9392694167024157,-0.7712956265941151,0.7499359987952715,-0.9779245560680594,0.6088879895223801,-1.1949518833692025,0.9045048005821733,-0.8523657341037317
JNK_CASCADE,0.34941697663727167,1.4328906030169513,0.8955968450154496,-0.8701266403934421,0.2639545068779755,-1.3322940555401577,0.06143315869528477,1.7508266586516048,0.32930330462354207,1.384925176532831,0.30426897321428575,1.3443397616278983,0.6076608848667672,-1.1928946936962506,0.7634609967436252,-1.0039958087737002,0.6024278562763759,1.1635033826722876,0.08140793550072785,1.6394433598032403,0.32034495782449957,1.5081940367796032,0.24172901080631753,1.4089696655484942,0.6413353379168474,-1.0724791113269279,0.8672861216730037,-0.89536653053454,0.6365135466128097,1.164209341476718
REGULATION_OF_JNK_CASCADE,0.3919394438332811,1.427760777949262,0.9907185739015137,-0.5233169377290302,0.28301703163017033,-1.4579704541398564,0.3559844321184645,1.4801425064118856,0.33290933143380486,1.4569073681735307,0.7460952693362075,0.9668512088878719,0.9660900310861157,-0.7048389518056163,0.7440410562694367,-1.0366434824486856,0.9260801952424533,-0.7612549241919442,0.08588812097584027,1.8287689659653241,0.17055718475073314,1.7881177708983014,0.4989469859575699,1.2926028215244345,0.8441067688981964,-0.872817206452474,0.8986585069303721,-0.7773955073039506,0.9916584608267521,0.6906098308421879
STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_PATHWAY,0.3430920426225979,1.4249153798939085,0.7407850434166223,-1.026311044195728,0.14493620414673045,-1.446845544642522,0.06143315869528477,1.8527546475536931,0.33379672733301874,1.3594918512305063,0.23368008883174565,1.419533077656086,0.4012141280353201,-1.3047757315521622,0.8031627331917482,-0.9414371901575308,0.45372416615510536,1.2541127336174098,0.06408815426997244,1.7703567529587465,0.21540740740740744,1.6031714101042693,0.21547125074096027,1.450444475871527,0.5206524269063434,-1.1500274855836772,0.88202515073796,-0.8666876931519466,0.5589778380823156,1.227239804358898
LIPID_RAFT,0.3390101980820307,1.4084199617915516,0.2694588584136397,-1.4875959754980386,0.06946744808255828,-1.614277877823015,0.6084392989493288,1.1365011223550057,0.701543975737524,-1.0464752865231564,0.600357847410194,1.112855130914603,0.6582850370370371,-1.1361261587457394,0.7215814577570283,1.0722462852897476,0.5945165175575436,1.1772917359351571,0.2848746081504702,1.4066156359636184,0.7161175704912842,1.0658311585356643,0.7287224348459996,1.0513267335341003,0.5567887134699362,-1.1364477486834315,0.9452519154864175,-0.7369514285754712,1,0.6441170084476076
SODIUM_ION_TRANSPORT,0.4125488584608913,1.4034088745565252,0.5227922476541261,-1.2363972698817713,0.19680896062805608,-1.5598058581177487,0.4451020408163265,1.3657205921447924,0.747502937720329,1.0112139272444896,0.9013775840172105,0.7559329540187067,0.5706756377908607,-1.2915442967210742,0.6393794413565047,-1.2319261984816579,0.9477010019872808,-0.7381396677714502,0.7296754767480762,1.0181951944138918,0.7640086648517316,1.0294094810104772,0.8646318234610918,0.881588755737738,0.8471196648337261,-0.8867443657144107,0.9265193815293794,0.7675918720080153,0.9352523185087537,0.815265952651741
DEVELOPMENTAL_MATURATION,0.4116289198606272,1.3940736277139905,0.586686854402361,-1.1677502283745704,0.23698325677878204,-1.5315591684279746,0.8543765253140713,-0.8559190063479871,0.23100934579439256,-1.5731213444744228,0.762069245616546,-0.9608968012130635,0.5388013538748833,-1.2786359720954603,0.9004616597230042,0.7851720144339729,0.6625877782758106,1.1099928149249034,0.7105452674897118,-1.0475512075957376,0.676449867740692,-1.1622329207881235,0.9633018171934457,0.7194871040797761,0.8525675965842459,-0.8748098085826981,0.8369985113429351,0.9308704451917199,0.5768751180804836,1.2749649863227048
NEGATIVE_REGULATION_OF_PHOSPHORYLATION,0.4492408192090396,1.3923152411915363,0.928110929436662,-0.7891222869895012,0.720106043611892,-1.0218633963702706,0.8422304925435832,0.8658175974101469,0.5934856454087224,1.1810474000839384,0.785990087193384,-0.915218054824453,0.9746004901068283,0.672153371560779,0.6393794413565047,-1.2610984803421712,0.5639191669560433,-1.2556631775511813,0.993876661530144,0.5460470755250466,0.7824352649424055,0.9825465715588435,0.9170102231361122,-0.8117242178267144,0.6616833378390555,1.0671845410628173,0.7589164878692853,-1.0340009226839413,0.7193138486509323,-1.1353680711619945
