ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
10593988,3.1526915818272833e-4,4.199878040151906e-6,13.071209831399578,-3.659898059589044,1015.100866666667,Clk3,CDC-like kinase 3
10402554,0.04237271526773775,0.010690941080311971,3.4725910233676887,-4.057627698956165,963.9667999999997,Bcl11b,B cell leukemia/lymphoma 11B
10494428,0.002219484874150251,1.1506197164762557e-4,7.835815923307913,-3.7390727488104507,957.124066666667,Txnip,thioredoxin interacting protein
10552964,0.002094910043531911,1.0482115497489338e-4,7.9533595800860875,-3.7357028830565544,879.5280666666671,Gm10252,predicted gene 10252
10559207,0.04607958501972599,0.012118032269452057,3.3791730602174175,-4.072419779747764,871.0070666666666,Lsp1,lymphocyte specific 1
10574825,0.005179649298234288,4.5079284679681284e-4,6.2671318750817004,-3.799622627284303,870.5350666666673,Rltpr,"RGD motif, leucine rich repeats, tropomodulin domain and proline-rich containing"
10432006,0.015412433626831605,0.0024310358954768895,4.661510250529372,-3.9117811053525298,865.1095333333333,Hdac7,histone deacetylase 7
10493177,0.007575234434660677,8.319322946660089e-4,5.646084393242712,-3.83487031369658,857.1164333333336,Mef2d,myocyte enhancer factor 2D
10364650,0.0033226784219071914,2.1505016830656847e-4,7.083193601646796,-3.7640472718684483,847.9965333333332,Hmha1,histocompatibility (minor) HA-1
10354418,0.004660911881395634,3.790894945666058e-4,6.45137126254837,-3.790651887345906,841.8864000000001,Nabp1,nucleic acid binding protein 1
10480347,0.001946177695127415,9.316226588102905e-5,8.104134391411225,-3.7315620819045674,833.5645333333337,Pip4k2a,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha"
10453062,1.7883704347219174e-4,1.2260219607984199e-6,15.721956354625402,-3.6448838018236724,826.3763666666666,Atl2,atlastin GTPase 2
10416371,0.003458875667132394,2.3063221389461628e-4,7.002739476214617,-3.7671143501331708,825.401166666667,Lpar6,lysophosphatidic acid receptor 6
10408693,5.399485459365828e-4,1.1443793773671132e-5,11.227574639186747,-3.6766728611213315,814.9346000000002,F13a1,"coagulation factor XIII, A1 subunit"
10368199,0.016529383959698073,0.002682662072884434,4.576857785275535,-3.9199483221011486,803.757233333333,Myb///Myb,myeloblastosis oncogene///myeloblastosis oncogene
10565813,0.06584961158496098,0.020479910897802447,2.9973143148750503,-4.138915398992968,793.4594333333334,Snord15a,"small nucleolar RNA, C/D box 15A"
10403604,5.984970860371924e-4,1.3712456308772845e-5,10.92147964600329,-3.680240324119546,785.4054999999998,Lyst,lysosomal trafficking regulator
10574962,0.013703639251743395,0.0020306371782637172,4.818542193884392,-3.89736652385197,780.0205666666661,Nfatc3,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3"
10532620,0.007676167451904675,8.515215808060254e-4,5.623390429372263,-3.8363242295304656,772.5214999999996,Myo18b,myosin XVIIIb
10486061,0.15357773325969748,0.07188364731860891,2.125692256103736,-4.328479408474639,766.8612000000012,Rasgrp1,RAS guanyl releasing protein 1
10572456,0.0017645439859140949,7.901577274216073e-5,8.318713848209741,-3.725999096376774,757.307966666667,Jund,jun D proto-oncogene
10564451,5.994579066518659e-4,1.3758523497506912e-5,10.915875370087916,-3.680308216983848,757.227966666667,Mef2a,myocyte enhancer factor 2A
10441987,0.0010550823711989068,3.414629337952389e-5,9.488439915002278,-3.701287042524081,751.8307333333335,Chd1,chromodomain helicase DNA binding protein 1
10509014,0.0038402617479748953,2.7243330272127495e-4,6.81404070441464,-3.77465551392088,747.9099000000004,Rsrp1,arginine/serine rich protein 1
10529858,0.01253101597066528,0.0017799452907533541,4.935504116670005,-3.887218428914135,742.4991333333339,Tapt1,transmembrane anterior posterior transformation 1
10375019,1.9150952718174671e-4,1.42224524890145e-6,15.377315449361772,-3.6464264194318856,729.9368333333334,Nsg2,neuron specific gene family member 2
10488655,5.754551675425033e-4,1.2653456055424598e-5,11.05656444664455,-3.6786323904037213,712.4464666666668,Bcl2l1,BCL2-like 1
10406551,0.006788649963392686,7.000573953101358e-4,5.816361694626048,-3.824360409550865,709.5374333333336,Ssbp2,single-stranded DNA binding protein 2
10527575,0.0026282891752481335,1.5059774264723275e-4,7.504397068278154,-3.749300310292051,708.9935666666672,Pan3,PAN3 poly(A) specific ribonuclease subunit
10385118,0.0192539730971437,0.003348315520544932,4.389560382874879,-3.939072060247618,707.942433333334,Dock2,dedicator of cyto-kinesis 2
10557591,0.09161743676676118,0.033831765932288864,2.6436770777199645,-4.209568209279824,707.6890000000005,Itgal,integrin alpha L
10390186,4.956811705563936e-4,9.900355592887582e-6,11.478372902260046,-3.67394384469175,703.7317999999999,Abi3,"ABI gene family, member 3"
10403978,0.2988148727071266,0.1902979583084792,1.4531763992606868,-4.500758427549457,697.5920333333333,Hist1h2br///Hist1h2bq///Hist1h2bp///Hist1h2bn///Hist1h2bm///Hist1h2bl///Hist1h2bk///Hist1h2bj///Hist1h2bh///Hist1h2bg///Hist1h2bf///Hist1h2be///Hist1h2bb///Hist1h2ba///Hist1h2bc,"histone cluster 1 H2br///histone cluster 1, H2bq///histone cluster 1, H2bp///histone cluster 1, H2bn///histone cluster 1, H2bm///histone cluster 1, H2bl///histone cluster 1, H2bk///histone cluster 1, H2bj///histone cluster 1, H2bh///histone cluster 1, H2bg///histone cluster 1, H2bf///histone cluster 1, H2be///histone cluster 1, H2bb///histone cluster 1, H2ba///histone cluster 1, H2bc"
10354704,0.006160585189860836,5.954919236969245e-4,5.9792237376200585,-3.814932211187606,693.3435000000002,Sf3b1,"splicing factor 3b, subunit 1"
10481574,0.003466527703268399,2.326910162978149e-4,6.992569791672631,-3.7675081836307305,691.1644333333336,Fam78a,"family with sequence similarity 78, member A"
10408210,0.2718172014821005,0.16570575162978704,1.5508284414472822,-4.475449784405191,690.8870666666671,Hist1h2br///Hist1h2bq///Hist1h2bp///Hist1h2bn///Hist1h2bm///Hist1h2bl///Hist1h2bk///Hist1h2bj///Hist1h2bh///Hist1h2bg///Hist1h2bf///Hist1h2be///Hist1h2bb///Hist1h2bc,"histone cluster 1 H2br///histone cluster 1, H2bq///histone cluster 1, H2bp///histone cluster 1, H2bn///histone cluster 1, H2bm///histone cluster 1, H2bl///histone cluster 1, H2bk///histone cluster 1, H2bj///histone cluster 1, H2bh///histone cluster 1, H2bg///histone cluster 1, H2bf///histone cluster 1, H2be///histone cluster 1, H2bb///histone cluster 1, H2bc"
10464647,8.318570294777215e-4,2.3029513566554862e-5,10.085178755117667,-3.6915360518261497,687.006566666667,Tbc1d10c///Tbc1d10c,"TBC1 domain family, member 10c///TBC1 domain family, member 10c"
10514713,0.003461915655661491,2.3127986527170518e-4,6.99952932426819,-3.7672385164527333,683.3617000000002,Wdr78,WD repeat domain 78
10406598,9.754402835227845e-6,1.973052805405904e-8,28.932781017073626,-3.620322943088607,676.3702000000002,Serinc5,serine incorporator 5
10350337,7.925002266378523e-4,2.1338562991922116e-5,10.204478098196304,-3.689769454165291,655.5154000000002,A130050O07Rik,RIKEN cDNA A130050O07 gene
10474064,0.01382519335122468,0.002057249899671564,4.80707703259601,-3.8983877171704413,646.119333333334,Trp53i11,transformation related protein 53 inducible protein 11
10427538,0.006395110952441474,6.315050178139181e-4,5.919740597662292,-3.8183079470135146,645.8503666666668,Nipbl,Nipped-B homolog (Drosophila)
10380477,0.015636257397716805,0.0024807704739014625,4.644030952648097,-3.9134441301702583,642.922,Ppp1r9b,"protein phosphatase 1, regulatory subunit 9B"
10522051,0.0018438653014231832,8.500927820139786e-5,8.22287623373683,-3.7284374859666363,639.7164666666667,Klf3,Kruppel-like factor 3 (basic)
10412844,0.004324829216159353,3.3214521786891106e-4,6.594680166709769,-3.784080209907641,638.8671666666671,Top2b,topoisomerase (DNA) II beta
10459766,0.1897781014052272,0.09823826563277495,1.9123071798003546,-4.381903930450569,633.4037666666673,Scarna17,small Cajal body-specific RNA 17
10431266,4.2793625611058637e-4,7.655443815062845e-6,11.936171793917143,-3.6693672775856085,626.9892000000002,Cerk,ceramide kinase
10586168,0.19956135690618448,0.10586633093879563,1.8610701288530078,-4.395004408690479,623.6137333333336,Snord16a,"small nucleolar RNA, C/D box 16A"
10591263,5.324968662571674e-6,7.050957622376424e-9,33.64201625603795,-3.617576147761696,620.9123000000001,Fbxl12,F-box and leucine-rich repeat protein 12
10427991,0.021709164756927142,0.003995611845510042,4.243268675523954,-3.9550828630491983,620.3518000000001,Trio,triple functional domain (PTPRF interacting)
10574436,0.0016792866186851937,7.207279738773365e-5,8.440603522283011,-3.723000918230581,615.6545666666673,Khdrbs1,"KH domain containing, RNA binding, signal transduction associated 1"
10403980,0.3683496399294427,0.25647661489118073,1.2376881629663383,-4.555427598674041,606.1957333333339,Hist1h2br///Hist1h2bq///Hist1h2bp///Hist1h2bn///Hist1h2bm///Hist1h2bl///Hist1h2bk///Hist1h2bj///Hist1h2bh///Hist1h2bg///Hist1h2bf///Hist1h2be///Hist1h2bb///Hist1h2ba///Hist1h2bc,"histone cluster 1 H2br///histone cluster 1, H2bq///histone cluster 1, H2bp///histone cluster 1, H2bn///histone cluster 1, H2bm///histone cluster 1, H2bl///histone cluster 1, H2bk///histone cluster 1, H2bj///histone cluster 1, H2bh///histone cluster 1, H2bg///histone cluster 1, H2bf///histone cluster 1, H2be///histone cluster 1, H2bb///histone cluster 1, H2ba///histone cluster 1, H2bc"
10568202,0.016569042966212637,0.002691256156296796,4.574123715465297,-3.9202169086432597,603.8093666666668,Sept1,septin 1
10534889,0.0023447851964065237,1.265442616630597e-4,7.7173461535317704,-3.7426015867480253,599.1504666666667,Agfg2,ArfGAP with FG repeats 2
10413695,0.12742058178507135,0.05481917494179982,2.310908105153849,-4.284006096328924,598.4950333333336,Pbrm1,polybromo 1
10437332,0.04765051090364938,0.01273580865352452,3.3423571164422685,-4.078404086008278,597.0051333333337,Crebbp,CREB binding protein
10445688,0.020418850492622317,0.0036572911737173617,4.316170363189581,-3.946981916043307,589.1843666666666,Ccnd3,cyclin D3
10348321,0.02606357483187361,0.005278182416197179,4.018039371231976,-3.981729264581606,588.6051666666666,Dgkd,"diacylglycerol kinase, delta"
10362581,4.4112297742216123e-4,8.170904279214964e-6,11.818610182850879,-3.6704956090649077,586.1809333333333,Tube1,epsilon-tubulin 1
10350046,0.035509943584572344,0.008235738067623483,3.6702524150934552,-4.028126205573251,579.2104333333335,Kdm5b,lysine (K)-specific demethylase 5B
10584142,0.1319787564412066,0.05769105901093431,2.275959735862927,-4.292243527554516,578.6923333333341,Ets1,"E26 avian leukemia oncogene 1, 5' domain"
10454741,0.023940060160122387,0.004653039075196363,4.119264838895234,-3.9694424712187053,571.6691000000005,Kdm3b,KDM3B lysine (K)-specific demethylase 3B
10356194,0.03139634245407238,0.006881359056922272,3.808993478092033,-4.008808765012387,569.4095333333336,Trip12,thyroid hormone receptor interactor 12
10523647,0.003926523912517923,2.8199723081478556e-4,6.7754520025283025,-3.7762604462968854,562.9215666666666,Aff1,"AF4/FMR2 family, member 1"
10580033,2.3263162643166358e-4,2.510684460220946e-6,14.123050675456827,-3.6529768208908475,558.1269333333335,Adgre5,adhesion G protein-coupled receptor E5
10350766,0.0022032630544472714,1.137789724369488e-4,7.849879327394049,-3.738662796889998,557.9688333333335,Stx6,syntaxin 6
10515429,0.11164782761721857,0.04506579122743964,2.445371520451177,-4.253034411140833,551.1053666666669,Snord55,"small nucleolar RNA, C/D box 55"
10549282,0.016074338677280697,0.002581948486926567,4.609639965727325,-3.916751501541801,544.7123666666669,Itpr2,"inositol 1,4,5-triphosphate receptor 2"
10536170,0.06146959609885988,0.01860629236113483,3.0660955105849275,-4.126200453379507,543.4560666666657,Rn45s///Baiap2l1///Rn18s,45S pre-ribosomal RNA///BAI1-associated protein 2-like 1///18S ribosomal RNA
10359118,4.164780049069869e-4,7.23114307248383e-6,12.039923189199529,-3.6683969114662762,542.3677333333334,Tdrd5,tudor domain containing 5
10390535,1.9189903485484065e-4,1.56309702574162e-6,15.16184818425436,-3.647442352094485,541.4960333333336,Arl5c,ADP-ribosylation factor-like 5C
10385428,0.14775069326182386,0.06774731391369485,2.16615277820168,-4.318597720866385,538.2303333333341,Itk,IL2 inducible T cell kinase
10474004,0.04247338870341023,0.010738496999445785,3.469265783234744,-4.058144675732045,534.2925666666667,Gm9821,predicted gene 9821
10391103,0.0865324351532417,0.031072095425180964,2.702977108007393,-4.197101913531086,534.1829,Jup,junction plakoglobin
10430519,0.0068385140350447375,7.087666219613416e-4,5.804045420793472,-3.8250976180763656,529.0700666666667,Csnk1e,"casein kinase 1, epsilon"
10584252,9.290251823032079e-4,2.7659765880305763e-5,9.803625813335712,-3.6959377988432673,528.0985666666667,Gm9513,predicted gene 9513
10392251,0.12671293146765206,0.05438761848605545,2.3163205081885185,-4.282737120257291,527.0846333333338,Ddx5,DEAD (Asp-Glu-Ala-Asp) box polypeptide 5
10551030,0.03341775259993428,0.0075438679129777005,3.7377340482761294,-4.01859168046097,525.3382333333334,Arhgef1,Rho guanine nucleotide exchange factor (GEF) 1
10491564,0.03585738136007908,0.008367969263711576,3.6580587850048865,-4.029877607635678,517.6445666666668,4932438A13Rik,RIKEN cDNA 4932438A13 gene
10506397,0.003179631851083975,1.9971089360336497e-4,7.169094386662121,-3.760865429170231,506.46033333333327,Mier1,MEIR1 treanscription regulator
10596704,0.2689708256329512,0.16327538946422396,1.561189750395521,-4.4727556477187145,499.72103333333325,Gnai2,"guanine nucleotide binding protein (G protein), alpha inhibiting 2"
10564290,0.006129768086935355,5.90535356569405e-4,5.987725635296818,-3.814455924366563,498.31373333333346,Klf13,Kruppel-like factor 13
10557177,0.020314333218928594,0.0036280835068393854,4.322809812616473,-3.9462563156785797,492.396666666667,Prkcb,"protein kinase C, beta"
10438738,0.036117225034266835,0.0084504589130676,3.6505576870425953,-4.03095939635045,485.5456000000002,Bcl6,B cell leukemia/lymphoma 6
10417013,0.0700908996425698,0.022496473246164665,2.9303910722582,-4.151605817458167,484.58393333333356,Dnajc3,DnaJ heat shock protein family (Hsp40) member C3
10467139,0.008734089255818986,0.0010352499663626228,5.4353349248707845,-3.8488828680005263,483.42896666666684,Lipa,lysosomal acid lipase A
10551469,3.148207212500322e-4,4.145291413942332e-6,13.0970223767289,-3.659709192993017,483.365066666667,Dyrk1b,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1b
10460891,0.01716402666272494,0.0028359309680347153,4.529495941014048,-3.9246443629249796,479.6493999999998,Map4k2,mitogen-activated protein kinase kinase kinase kinase 2
10529252,0.15140115480054145,0.070378877231533285,2.1401343319176904,-4.324942135398505,479.3716999999999,Prr14l,proline rich 14-like
10547888,3.4098869167487224e-4,4.855929975430539e-6,12.787986857057291,-3.662041387201792,477.97703333333357,Gpr162,G protein-coupled receptor 162
10383970,0.010312463145898442,0.0013133680292545403,5.212037578329874,-3.8650615201593257,477.9522666666668,Kremen1,kringle containing transmembrane protein 1
10417053,0.002024383246717555,9.901786284201509e-5,8.025894667637147,-3.7336859710307904,476.64950000000005,Mbnl2,muscleblind-like 2
10545298,0.0012131229895282188,4.3090658298848134e-5,9.150705429658089,-3.7075721296565654,475.9183333333335,Rmnd5a,required for meiotic nuclear division 5 homolog A
10357875,0.01440500129639772,0.002198725019320156,4.748768984368587,-3.9036563074423083,474.13396666666677,Btg2,"B cell translocation gene 2, anti-proliferative"
10485388,0.006097047193317308,5.854359174066415e-4,5.996556577641318,-3.813962828138803,471.5914333333334,Ldlrad3,low density lipoprotein receptor class A domain containing 3
10553788,0.003933038995099777,2.829603931552002e-4,6.771647787678218,-3.7764198600691326,469.36320000000006,Atp10a,"ATPase, class V, type 10A"
10498024,1.9778222643078506e-4,1.6506983026082695e-6,15.03873609488364,-3.6480416379798113,468.4428333333335,Slc7a11,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 11"
10601235,0.00983757689132968,0.0012224932040946963,5.2786760767468435,-3.8600815651496534,467.03340000000037,Ogt,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
10429128,0.0701646457933844,0.022525773653513704,2.9294662439547463,-4.151783404155541,463.87950000000046,Sla,src-like adaptor
10389451,0.016956394837324314,0.0027752642059804943,4.547896025621005,-3.922808975228304,463.78443333333325,Med13,mediator complex subunit 13
10425410,0.03101444280962341,0.006743731064334695,3.8247354467945303,-4.00668640353165,462.65463333333344,Grap2,GRB2-related adaptor protein 2
10441400,0.05901527377318874,0.017481603667179636,3.1110273668679524,-4.118072284352118,459.23973333333345,Arid1b,AT rich interactive domain 1B (SWI-like)
10523297,0.0012244842117831445,4.387546750350486e-5,9.124946377626273,-3.7080769923188748,458.89239999999995,Ccng2,cyclin G2
10559610,0.3073284071277044,0.197888871215748,1.4253492989548735,-4.5079295566693265,457.1337000000003,Ppp6r1,"protein phosphatase 6, regulatory subunit 1"
10479010,1.8502453457736292e-4,1.3135555530377845e-6,15.560961594782194,-3.6455922076700396,456.19916666666677,Spo11,SPO11 meiotic protein covalently bound to DSB
10497920,4.239861390918166e-4,7.485518733512846e-6,11.976916513533183,-3.6689834041212985,454.9280333333336,Ankrd50,ankyrin repeat domain 50
10465649,0.03771696908271417,0.008992626205340165,3.603154922317825,-4.037873585774913,453.89673333333354,Mark2,MAP/microtubule affinity regulating kinase 2
10567229,0.004763459765527105,3.906793901266914e-4,6.419056781572997,-3.7921817046198534,453.66173333333325,Smg1,"SMG1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans)"
10508800,0.042636121210897514,0.01080188064062302,3.4648584998252616,-4.058830955661203,452.3322666666669,Gm42035///Gm3579,"predicted gene, 42035///predicted gene 3579"
10382956,0.00897454201961138,0.0010747482585862426,5.399785702179854,-3.8513633033398302,452.1150333333336,Tmc8,transmembrane channel-like gene family 8
10374185,0.007676167451904675,8.520130025580249e-4,5.622828658364433,-3.836360383530161,449.75203333333354,Ccm2,cerebral cavernous malformation 2
10408070,0.5001344662390683,0.39234928775539785,0.9126363147032202,-4.631010420757928,443.6360666666669,Hist1h2br///Hist1h2bq///Hist1h2bp///Hist1h2bn///Hist1h2bm///Hist1h2bl///Hist1h2bk///Hist1h2bj///Hist1h2bh///Hist1h2bg///Hist1h2bf///Hist1h2be///Hist1h2bb///Hist1h2bc,"histone cluster 1 H2br///histone cluster 1, H2bq///histone cluster 1, H2bp///histone cluster 1, H2bn///histone cluster 1, H2bm///histone cluster 1, H2bl///histone cluster 1, H2bk///histone cluster 1, H2bj///histone cluster 1, H2bh///histone cluster 1, H2bg///histone cluster 1, H2bf///histone cluster 1, H2be///histone cluster 1, H2bb///histone cluster 1, H2bc"
10485081,0.09272895034678483,0.034409651424727794,2.6319006537803844,-4.212073368048133,443.6076333333333,Dgkz,diacylglycerol kinase zeta
10443195,0.04483436868276181,0.011599871971208096,3.4116486026006165,-4.0672140445691225,442.7106666666673,Hmga1,high mobility group AT-hook 1
10541216,0.027283362390645587,0.005642085033971018,3.9649989755110533,-3.9883779826194634,442.4899666666667,Kdm5a,lysine (K)-specific demethylase 5A
10565852,0.004499487798451885,3.5765529767808305e-4,6.5141715259943975,-3.78772993283288,442.20040000000006,Rnf169,ring finger protein 169
10363430,0.1542939263995558,0.07235507253958787,2.1212300612036725,-4.32957454971144,439.8220666666666,Psap,prosaposin
10514668,0.1145052331217196,0.04671273192956116,2.420684890584658,-4.258632458147255,436.5862999999997,Jak1,Janus kinase 1
10414113,0.009402515950059238,0.0011480561767125536,5.337517709406007,-3.8557932407865847,434.66836666666677,Wapl,WAPL cohesin release factor
10531972,0.01800404330965296,0.00304792812529735,4.4684561398215905,-3.930834510748758,428.09736666666663,Gbp8,guanylate-binding protein 8
10350247,0.09420932714730591,0.035212257538606635,2.615882588304249,-4.215496447398642,423.99460000000056,Kif21b,kinesin family member 21B
10409076,0.01753702683752266,0.00292588707127916,4.502998822246031,-3.9273121933319866,422.663366666667,Phf2,PHD finger protein 2
10462035,9.809731711595449e-4,3.0113089861741503e-5,9.675397601468475,-3.6980576599068318,420.1791333333334,Ldhb,lactate dehydrogenase B
10540493,0.02606357483187361,0.005276274298576874,4.01832794557978,-3.9816934928514165,419.46266666666634,Edem1,"ER degradation enhancer, mannosidase alpha-like 1"
10454632,0.03813939564722395,0.009144091340960904,3.590465413681039,-4.039747480345578,419.01523333333375,Camk4,calcium/calmodulin-dependent protein kinase IV
10491623,0.013281453668614274,0.001938664452087244,4.859489899561317,-3.8937583133508826,418.87396666666666,4932438A13Rik,RIKEN cDNA 4932438A13 gene
10533945,0.41050263319350716,0.2986117581721006,1.1243914155983423,-4.582999132823403,416.3348999999989,Ubc///Gm10382///Ubc,ubiquitin C///predicted gene 10382///ubiquitin C
10491609,0.04714475982830324,0.012535037063189472,3.3541068721890435,-4.0764845909956895,413.39443333333344,4932438A13Rik,RIKEN cDNA 4932438A13 gene
10541877,9.809731711595449e-4,3.015108936314146e-5,9.673505899538945,-3.6980894996080056,413.32100000000025,Vamp1,vesicle-associated membrane protein 1
10489784,0.0055486888177276985,5.047298591521023e-4,6.149056886176651,-3.8057020151412004,413.12460000000004,Prex1,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1"
10481366,0.049053793137098255,0.013299754442956942,3.310391258860413,-4.083672066586337,406.3780666666669,Rapgef1,Rap guanine nucleotide exchange factor (GEF) 1
10351515,0.10824821779261484,0.043208942725340364,2.474344934435004,-4.246516121064248,403.0090333333334,Rnu1b6///Rnu1b2///Rnu1b1,U1b6 small nuclear RNA///U1b2 small nuclear RNA///U1b1 small nuclear RNA
10491605,0.05725661064057198,0.016741390006333682,3.1423175918225166,-4.112494309149044,402.23370000000017,4932438A13Rik,RIKEN cDNA 4932438A13 gene
10545192,0.007076577262775542,7.453061535840854e-4,5.754159265670711,-3.8281196685868206,402.1915,Rprl1,ribonuclease P RNA-like 1
10478447,0.07823502092340019,0.026739664080953487,2.808225390824919,-4.175589412234029,401.2000333333333,Stk4,serine/threonine kinase 4
10529375,0.004819697764357625,3.9842389341227403e-4,6.398059268530576,-3.793185504731867,401.07060000000007,Mxd4,Max dimerization protein 4
10576010,0.002844929889125452,1.692894240258826e-4,7.363921013261619,-3.7539864448383233,399.61533333333335,Gse1,"genetic suppressor element 1, coiled-coil protein"
10448094,0.046021527113662995,0.012099070927241792,3.380334842462191,-4.072232372549287,395.9997000000002,Lnpep,leucyl/cystinyl aminopeptidase
10537657,0.0034221584715435007,2.2698129979381297e-4,7.021027963743185,-3.766409606947696,395.6960000000001,Ephb6,Eph receptor B6
10494411,0.10958056524940825,0.04388147183970365,2.463705274989537,-4.248903235307889,392.72496666666683,Rnu1b6///Rnu1b2///Rnu1b1,U1b6 small nuclear RNA///U1b2 small nuclear RNA///U1b1 small nuclear RNA
