pathway,padj,NES
MITOCHONDRION_ORGANIZATION_AND_BIOGENESIS,0.02296361175252807,1.8494610093430164
NON_MEMBRANE_BOUND_ORGANELLE,0.016795955925175295,1.8494349808195438
INTRACELLULAR_NON_MEMBRANE_BOUND_ORGANELLE,0.016795955925175295,1.8494349808195438
ENDOPLASMIC_RETICULUM_PART,0.016795955925175295,1.848427130945119
CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.016795955925175295,1.8479862682367845
DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,0.02296361175252807,1.8449462248946125
MITOTIC_SISTER_CHROMATID_SEGREGATION,0.02296361175252807,1.8413188988202025
ORGANELLAR_RIBOSOME,0.02296361175252807,1.836175663095868
MITOCHONDRIAL_RIBOSOME,0.02296361175252807,1.836175663095868
NUCLEOLAR_PART,0.02296361175252807,1.8330962647087183
INTRAMOLECULAR_OXIDOREDUCTASE_ACTIVITY,0.02296361175252807,1.832636774057185
TRANSLATION,0.016795955925175295,1.8258069131019032
OXIDOREDUCTASE_ACTIVITY,0.016795955925175295,1.824944155218253
HETEROCYCLE_METABOLIC_PROCESS,0.027483069260383974,1.82100268884671
S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY,0.02781233424948165,1.8202728883940626
CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,0.027483069260383974,1.8147003785976858
CELLULAR_BIOSYNTHETIC_PROCESS,0.016795955925175295,1.8079240136667667
REGULATION_OF_MITOSIS,0.02296361175252807,1.80513376330395
CENTROSOME_ORGANIZATION_AND_BIOGENESIS,0.02296361175252807,1.8045598434344234
ELECTRON_CARRIER_ACTIVITY,0.016795955925175295,1.8031106263895316
NUCLEASE_ACTIVITY,0.016795955925175295,1.7954201769259257
EXONUCLEASE_ACTIVITY,0.02781233424948165,1.7949983149261093
RNA_POLYMERASE_ACTIVITY,0.02296361175252807,1.7920068313642312
COENZYME_BIOSYNTHETIC_PROCESS,0.02296361175252807,1.7895173944525222
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS,0.02781233424948165,1.7868052506123244
TRANSCRIPTION_FACTOR_COMPLEX,0.02296361175252807,1.7847679422205465
TRANSFERASE_ACTIVITY_TRANSFERRING_PENTOSYL_GROUPS,0.02781233424948165,1.7831703465291586
ENDONUCLEASE_ACTIVITY_GO_0016893,0.02296361175252807,1.7827763718022125
PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION,0.027483069260383974,1.7826601893373122
PROTEIN_CATABOLIC_PROCESS,0.02296361175252807,1.7818767674426759
RNA_HELICASE_ACTIVITY,0.03169997142166238,1.7782669226064243
RIBONUCLEASE_ACTIVITY,0.03169997142166238,1.767840035047331
CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS,0.02296361175252807,1.7649575400498798
NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,0.016795955925175295,1.7645158477465879
DAMAGED_DNA_BINDING,0.02781233424948165,1.7597141849496352
MICROTUBULE_MOTOR_ACTIVITY,0.02296361175252807,1.7575046406011872
PIGMENT_METABOLIC_PROCESS,0.03178311659687018,1.7534183145648068
TRNA_METABOLIC_PROCESS,0.02296361175252807,1.7525393594522694
PROTEIN_DNA_COMPLEX_ASSEMBLY,0.02296361175252807,1.752525791514304
HELICASE_ACTIVITY,0.02296361175252807,1.7478969406451461
MICROTUBULE,0.027483069260383974,1.747810518689242
SPINDLE_ORGANIZATION_AND_BIOGENESIS,0.02296361175252807,1.7462310513572399
ENDODEOXYRIBONUCLEASE_ACTIVITY,0.02296361175252807,1.743758298331476
CELLULAR_CATABOLIC_PROCESS,0.016795955925175295,1.7397326794608365
ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.027483069260383974,1.7366987728198662
MACROMOLECULE_CATABOLIC_PROCESS,0.02296361175252807,1.736141263933791
UBIQUITIN_LIGASE_COMPLEX,0.03169997142166238,1.7360306129350256
REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,0.031430501972580044,1.7355614777237949
MRNA_BINDING,0.03169997142166238,1.7335908056777218
DOUBLE_STRANDED_DNA_BINDING,0.031430501972580044,1.7291947879862317
ENDORIBONUCLEASE_ACTIVITY,0.02296361175252807,1.7287600051692544
MICROTUBULE_ORGANIZING_CENTER_PART,0.03172403172403172,1.7277643325431273
ENDONUCLEASE_ACTIVITY,0.03169997142166238,1.7272004762791138
AROMATIC_COMPOUND_METABOLIC_PROCESS,0.031430501972580044,1.725815094472358
ORGANELLE_LOCALIZATION,0.03169997142166238,1.725177184217233
COFACTOR_BIOSYNTHETIC_PROCESS,0.03169997142166238,1.7251204434530802
LIGASE_ACTIVITY,0.02296361175252807,1.7250101995507978
BIOPOLYMER_CATABOLIC_PROCESS,0.02296361175252807,1.724967353138596
CENTROSOME_CYCLE,0.028704514690660085,1.7223751448363296
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX,0.029044473090557524,1.7157958954565455
CHROMATIN_BINDING,0.0354976564653984,1.7145498509939263
BASE_EXCISION_REPAIR,0.03172403172403172,1.7063984209193972
CATABOLIC_PROCESS,0.016795955925175295,1.70604404649061
REGULATION_OF_CELL_CYCLE,0.016795955925175295,1.7037812923006157
CHROMATIN_ASSEMBLY,0.04229297121320996,1.7031324231874672
G1_PHASE_OF_MITOTIC_CELL_CYCLE,0.02296361175252807,1.69936621618924
CYTOPLASMIC_PART,0.016795955925175295,1.6919150902660562
HYDROGEN_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.031430501972580044,1.6917906995340166
G1_PHASE,0.03218606312218204,1.6889337319809272
PROTEIN_UBIQUITINATION,0.031430501972580044,1.6860851023678187
DNA_DAMAGE_CHECKPOINT,0.047206717627224073,1.684305145560726
UBIQUITIN_CYCLE,0.027483069260383974,1.6821535250123731
MICROTUBULE_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,0.04060084749341855,1.6779724972628336
ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT,0.02296361175252807,1.6758115687456352
MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT,0.02296361175252807,1.6758115687456352
SMALL_RIBOSOMAL_SUBUNIT,0.02296361175252807,1.6758115687456352
INTEGRATOR_COMPLEX,0.02296361175252807,1.672337982930376
AMINO_ACID_METABOLIC_PROCESS,0.02966254229792136,1.672219702804171
GOLGI_VESICLE_TRANSPORT,0.034187466808284654,1.6683071083716978
PROTEIN_TARGETING_TO_MITOCHONDRION,0.028704514690660085,1.6682039854912827
BIOSYNTHETIC_PROCESS,0.016795955925175295,1.6669771129078361
TRANSCRIPTION_INITIATION,0.040660951951274525,1.666006261823954
ESTABLISHMENT_AND_OR_MAINTENANCE_OF_CHROMATIN_ARCHITECTURE,0.03261764519602255,1.6624517711542501
NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.05502136752136752,1.660068974718958
MACROMOLECULAR_COMPLEX_ASSEMBLY,0.016795955925175295,1.6594963527787694
MITOTIC_CELL_CYCLE_CHECKPOINT,0.04178498985801217,1.6564720439699319
CELLULAR_COMPONENT_ASSEMBLY,0.016795955925175295,1.6527358638231677
NUCLEOBASENUCLEOSIDENUCLEOTIDE_KINASE_ACTIVITY,0.035997084286099434,1.6520003627584805
OXIDOREDUCTASE_ACTIVITY_GO_0016616,0.04320469798657718,1.6517551468903868
PIGMENT_BIOSYNTHETIC_PROCESS,0.04705301038578435,1.651517330473899
ENDOPLASMIC_RETICULUM,0.016795955925175295,1.6477005290212274
ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.050109620718631724,1.6452196784725153
ONE_CARBON_COMPOUND_METABOLIC_PROCESS,0.04109667122663019,1.6449468420093225
NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.032682293880002496,1.643580400983896
OLIGOSACCHARYL_TRANSFERASE_COMPLEX,0.029044473090557524,1.641587816833124
PROTEIN_TARGETING,0.028675118071091226,1.6377807277272443
ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,0.05729634368270064,1.6368006512560385
NUCLEAR_TRANSPORT,0.03200987378076123,1.6324199115585198
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS,0.04261139371424953,1.6320363639681914
ORGANELLE_ORGANIZATION_AND_BIOGENESIS,0.016795955925175295,1.6312289342478772
CARBOXYLIC_ACID_METABOLIC_PROCESS,0.02296361175252807,1.6298250217646832
INTRACELLULAR_PROTEIN_TRANSPORT,0.02296361175252807,1.6297653731715915
MITOTIC_SPINDLE_ORGANIZATION_AND_BIOGENESIS,0.029044473090557524,1.629044055608257
NUCLEAR_UBIQUITIN_LIGASE_COMPLEX,0.029044473090557524,1.62903155570613
NUCLEAR_CHROMATIN,0.04834059671471673,1.6266292254336308
TRNA_PROCESSING,0.0499169205206314,1.6228554875518426
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NADH_OR_NADPH,0.05002124688884842,1.621689799941296
RNA_DEPENDENT_ATPASE_ACTIVITY,0.06829591740077673,1.6215710551606564
ORGANIC_ACID_METABOLIC_PROCESS,0.02296361175252807,1.6191822911611446
REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.04798988285410011,1.6161636033205449
CYTOPLASM,0.016795955925175295,1.6151389142364099
HETEROGENEOUS_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX,0.059527249609894244,1.6114475719883756
PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,0.05756435959760836,1.6109458176669542
INTRACELLULAR_TRANSPORT,0.016795955925175295,1.610063855954833
ATP_DEPENDENT_RNA_HELICASE_ACTIVITY,0.06173617922251803,1.609167046787714
NUCLEAR_REPLICATION_FORK,0.049442583122710076,1.6087518340245663
DNA_DAMAGE_RESPONSESIGNAL_TRANSDUCTION,0.06577543859649122,1.6066949983640522
BETA_TUBULIN_BINDING,0.052567304011811235,1.6053337277742552
PROTEIN_EXPORT_FROM_NUCLEUS,0.06758714969241286,1.604659321674325
DNA_MODIFICATION,0.06758714969241286,1.603518992441397
CHROMOSOME_CONDENSATION,0.05379894416773929,1.6024190559547005
LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS,0.03849733028222731,1.6012790636568044
APOPTOTIC_MITOCHONDRIAL_CHANGES,0.0499134648667359,1.598214446607337
CHROMATIN,0.06903485254691688,1.5980109087050076
TRANSFERASE_ACTIVITY_TRANSFERRING_ALKYL_OR_ARYLOTHER_THAN_METHYLGROUPS,0.05689036177851422,1.5965874418400412
RIBONUCLEOTIDE_METABOLIC_PROCESS,0.063170051772202307,1.5957241489249818
TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER,0.05653904212982022,1.5943937625352542
CYTOCHROME_C_OXIDASE_ACTIVITY,0.063170051772202307,1.5941831122105259
RNA_METABOLIC_PROCESS,0.016795955925175295,1.5933825840336189
SIGNAL_SEQUENCE_BINDING,0.063170051772202307,1.5930401685234175
NUCLEOCYTOPLASMIC_TRANSPORT,0.03229028111802299,1.592227844681219
LIPID_BIOSYNTHETIC_PROCESS,0.040639751990417805,1.5911989751114535
COFACTOR_CATABOLIC_PROCESS,0.0636524516747794,1.5883084501734028
RNA_3END_PROCESSING,0.0636524516747794,1.5865377764188244
FATTY_ACID_BIOSYNTHETIC_PROCESS,0.06301646325959827,1.5833754671234006
SECONDARY_METABOLIC_PROCESS,0.05653904212982022,1.5827418190866045
PURINE_NUCLEOTIDE_METABOLIC_PROCESS,0.0636524516747794,1.5803679559526733
DNA_DIRECTED_RNA_POLYMERASE_COMPLEX,0.06829591740077673,1.5772669344934822
RNA_POLYMERASE_COMPLEX,0.06829591740077673,1.5772669344934822
NUCLEAR_DNA_DIRECTED_RNA_POLYMERASE_COMPLEX,0.06829591740077673,1.5772669344934822
MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.07250020111012791,1.5742100730230388
NUCLEAR_EXPORT,0.07524966895625004,1.5714301343108956
PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX,0.046659619906378756,1.5699787637969875
PROTEIN_TRANSPORT,0.02781233424948165,1.5696615196696153
NLS_BEARING_SUBSTRATE_IMPORT_INTO_NUCLEUS,0.08260651629072682,1.5671584702454593
ATP_DEPENDENT_HELICASE_ACTIVITY,0.06695645651544971,1.560899229174454
REGULATION_OF_PROTEIN_STABILITY,0.0903413437442296,1.5566380842395178
AMINO_ACID_AND_DERIVATIVE_METABOLIC_PROCESS,0.05045521662152989,1.5547831005119537
KINESIN_COMPLEX,0.08732513777024162,1.5545515509985075
PROTEIN_METHYLTRANSFERASE_ACTIVITY,0.08732513777024162,1.5536109145914214
DNA_DEPENDENT_ATPASE_ACTIVITY,0.0715677151188039,1.5503748439652048
CHAPERONE_BINDING,0.0903413437442296,1.5478665744719777
PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR,0.10561874124726797,1.5459344414712324
GLIOGENESIS,0.0881849315068493,1.5457633470906698
ESTABLISHMENT_OF_CELLULAR_LOCALIZATION,0.016795955925175295,1.5430512260386737
CELLULAR_COMPONENT_DISASSEMBLY,0.08237698674655969,1.5427683713098035
TRANSCRIPTION_FACTOR_TFIID_COMPLEX,0.09933694996986137,1.540475666006271
RESPONSE_TO_HEAT,0.09478735292184316,1.5401463961979458
NUCLEOSOME_ASSEMBLY,0.09478735292184316,1.539689028994862
ELECTRON_TRANSPORT_GO_0006118,0.0636524516747794,1.5377352117019416
TRANSCRIPTION_FROM_RNA_POLYMERASE_III_PROMOTER,0.11159263271939329,1.5331500106934113
PROTEIN_IMPORT,0.0715677151188039,1.533051710515943
GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.0348780959752322,1.5316841288917962
BIOPOLYMER_METABOLIC_PROCESS,0.016795955925175295,1.531399063188737
CHROMATIN_REMODELING_COMPLEX,0.10476971007416708,1.5308891899625636
ACID_AMINO_ACID_LIGASE_ACTIVITY,0.08462441314553991,1.5289976084951886
3_5_EXONUCLEASE_ACTIVITY,0.0994528484068233,1.5282407951699395
HISTONE_DEACETYLASE_COMPLEX,0.0987603588795288,1.5271244675501197
MRNA_SPLICE_SITE_SELECTION,0.10527948893451973,1.524492794819195
CYTOSKELETAL_PART,0.02296361175252807,1.5236416777648336
GUANYL_NUCLEOTIDE_BINDING,0.07673682249953437,1.5188233946819631
GENERAL_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_ACTIVITY,0.08976487188304066,1.516587667720213
NUCLEOTIDE_EXCISION_REPAIR,0.10716286514605844,1.5154041141079857
DNA_HELICASE_ACTIVITY,0.08663782744532564,1.5141605817073185
GTP_BINDING,0.08085376794258373,1.5119487880376299
N_METHYLTRANSFERASE_ACTIVITY,0.12203079221673613,1.5105031108200888
RIBONUCLEOPROTEIN_BINDING,0.11298828890188115,1.509292555282781
PML_BODY,0.1292277532731219,1.508947323892711
CHROMATIN_REMODELING,0.09280473677435963,1.507723060434506
COENZYME_BINDING,0.14486638537271448,1.5065636058340326
MACROMOLECULE_BIOSYNTHETIC_PROCESS,0.022967635066258922,1.5020117682086938
U12_DEPENDENT_SPLICEOSOME,0.12000630110358479,1.5010727372234087
ATPASE_ACTIVITY,0.0499031007751938,1.4994827373802262
CELL_PROLIFERATION_GO_0008283,0.016795955925175295,1.496848475235651
HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_NOT_PEPTIDEBONDSIN_CYCLIC_AMIDINES,0.12448343079922027,1.49664584629537
STEROID_BIOSYNTHETIC_PROCESS,0.12412958762286977,1.4951270640343624
MOTOR_ACTIVITY,0.0994528484068233,1.494388533370144
DEOXYRIBONUCLEASE_ACTIVITY,0.11109399075500771,1.4919306309691056
DNA_DIRECTED_RNA_POLYMERASEII_CORE_COMPLEX,0.12445816870612605,1.49176230683306
FATTY_ACID_METABOLIC_PROCESS,0.08817414699767641,1.4907931747681205
CHROMATIN_MODIFICATION,0.10427685950413225,1.4864984651484188
MACROMOLECULE_LOCALIZATION,0.02296361175252807,1.4853625284203802
CYTOKINESIS,0.16204256242540727,1.480487891739122
CELLULAR_LOCALIZATION,0.016795955925175295,1.4803035035758143
MEDIATOR_COMPLEX,0.1528430995553189,1.4790522277249232
PROTEIN_N_TERMINUS_BINDING,0.1027532792141945,1.4780855404810735
TRICARBOXYLIC_ACID_CYCLE_INTERMEDIATE_METABOLIC_PROCESS,0.13375307427447122,1.4778407704694663
ICOSANOID_METABOLIC_PROCESS,0.16433048433048433,1.4730798958783873
HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_NOT_PEPTIDEBONDSIN_LINEAR_AMIDES,0.14325601823771777,1.4670875712768925
REGULATION_OF_CHROMOSOME_ORGANIZATION_AND_BIOGENESIS,0.14829810094208642,1.461589330755814
GENE_SILENCING,0.13986740154964453,1.4608376755570187
MICROTUBULE_BASED_PROCESS,0.08663782744532564,1.4602483483794577
RNA_EXPORT_FROM_NUCLEUS,0.1454335750416352,1.4597403059736864
RESPONSE_TO_HORMONE_STIMULUS,0.13375307427447122,1.4595117920052998
RESPONSE_TO_IONIZING_RADIATION,0.15031834194896906,1.4587679936543558
CELL_DIVISION,0.16945536723163843,1.4541396259283559
OXYGEN_AND_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.1480933748241263,1.4504388100485561
NUCLEAR_SPECK,0.1618406285072952,1.4500897710527745
CELL_STRUCTURE_DISASSEMBLY_DURING_APOPTOSIS,0.16243987971044305,1.445982209401285
ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.03849733028222731,1.445674006380157
HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_NOT_PEPTIDEBONDS,0.12461113031455237,1.4455100129332914
HEME_METABOLIC_PROCESS,0.1618406285072952,1.4408727250272728
APOPTOTIC_PROGRAM,0.12412958762286977,1.4393064732625025
MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,0.08558787028543678,1.4374163169041199
PROTEIN_POLYUBIQUITINATION,0.1680803685257271,1.436970698658049
RESPONSE_TO_TEMPERATURE_STIMULUS,0.16688395733544956,1.4368309279012825
