pathway,padj,NES
PHOSPHOINOSITIDE_MEDIATED_SIGNALING,0.02683652594383485,1.8800746881085577
TISSUE_DEVELOPMENT,0.05994995382073497,1.8764169714115144
REGULATION_OF_HORMONE_SECRETION,0.04092572109248702,1.8694165966620238
FEEDING_BEHAVIOR,0.03429590017825312,1.867036175739363
G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,0.1971311475409836,1.8651347394261915
REGULATION_OF_HEART_CONTRACTION,0.03429590017825312,1.857709992678155
SKELETAL_DEVELOPMENT,0.042692307692307696,1.8562209154569769
NEUROPEPTIDE_SIGNALING_PATHWAY,0.04092572109248702,1.8543924975581225
SYNAPTIC_TRANSMISSION,0.07090560660409809,1.8482866754318648
G_PROTEIN_SIGNALING_COUPLED_TO_IP3_SECOND_MESSENGERPHOSPHOLIPASE_C_ACTIVATING,0.02447089947089947,1.8408596369125207
INOSITOL_OR_PHOSPHATIDYLINOSITOL_PHOSPHODIESTERASE_ACTIVITY,0.04028363250607186,1.8398467207221492
OXYGEN_BINDING,0.05274411974340698,1.829113423712093
ANION_CHANNEL_ACTIVITY,0.0606292331221324,1.8244747870952682
SODIUM_ION_TRANSPORT,0.0606292331221324,1.8243613643688317
NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.04750148133517677,1.8196846119100174
EXCRETION,0.02480788075713033,1.8065036506265113
LIGAND_GATED_CHANNEL_ACTIVITY,0.02480788075713033,1.7992864235553565
COLLAGEN_BINDING,0.050083298625572675,1.798509819154609
BASAL_LAMINA,0.05274411974340698,1.7976834014351224
CELL_CELL_SIGNALING,0.5010416666666666,1.7967959339087605
CELL_RECOGNITION,0.04354780299372284,1.7858728529376353
G_PROTEIN_SIGNALING_COUPLED_TO_CAMP_NUCLEOTIDE_SECOND_MESSENGER,0.03414899659219992,1.7743466750031591
SYNAPTOGENESIS,0.05178074818336773,1.7731141731206173
DEVELOPMENTAL_GROWTH,0.0606292331221324,1.771234525372813
STRUCTURAL_CONSTITUENT_OF_MUSCLE,0.04092572109248702,1.7668400988829998
SODIUM_CHANNEL_ACTIVITY,0.050414002725081224,1.7641054469165043
EXTRACELLULAR_SPACE,0.10474738675958188,1.7637538429058601
CHLORIDE_CHANNEL_ACTIVITY,0.0525951304854935,1.7626540418823013
DETECTION_OF_EXTERNAL_STIMULUS,0.054463791454884,1.7617221921971866
SECOND_MESSENGER_MEDIATED_SIGNALING,0.06822695035460993,1.7595613982345861
EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.05274411974340698,1.754383478826583
AMINE_RECEPTOR_ACTIVITY,0.04092572109248702,1.7528558702013337
EXTRACELLULAR_REGION,0.6595063985374772,1.7519834370159413
ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,0.0606292331221324,1.7476093868985882
VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY,0.0731758337189475,1.7410402157863243
HEMOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT,0.0606292331221324,1.740387909911555
EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,0.06680369989722507,1.735146670296154
INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.0606292331221324,1.7347591301881868
GLAND_DEVELOPMENT,0.08197798987144526,1.7192740706050917
SYSTEM_DEVELOPMENT,0.6595063985374772,1.7168503741615249
EPITHELIAL_CELL_DIFFERENTIATION,0.07920447892271662,1.7119095279695766
PHOTOTRANSDUCTION,0.06961789760979241,1.709848755624277
METABOTROPIC_GLUTAMATEGABA_B_LIKE_RECEPTOR_ACTIVITY,0.0801226486683242,1.703388768770283
SYNAPSE_ORGANIZATION_AND_BIOGENESIS,0.0606292331221324,1.698899554866435
INTEGRIN_BINDING,0.05042281081836607,1.6975672071036965
DEVELOPMENTAL_MATURATION,0.05251760595417903,1.6949404933158667
CALCIUM_ION_TRANSPORT,0.050083298625572675,1.694478498601029
NEUROPEPTIDE_BINDING,0.06291090455678985,1.688762217953431
CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING,0.06670673076923077,1.6778879054622555
RESPONSE_TO_BACTERIUM,0.0606292331221324,1.6775449084454508
NEGATIVE_REGULATION_OF_ANGIOGENESIS,0.09709682155178741,1.6752110813134997
NEUROPEPTIDE_RECEPTOR_ACTIVITY,0.0606292331221324,1.6749730511313807
CELL_MATURATION,0.05140353377030493,1.674346979168269
POSITIVE_REGULATION_OF_SECRETION,0.0606292331221324,1.6734221120730177
CONTRACTILE_FIBER,0.0643048128342246,1.6703817005256318
CORNIFIED_ENVELOPE,0.09261387837025713,1.6689925056438886
TRANSMISSION_OF_NERVE_IMPULSE,0.07321156773211568,1.6664628431312485
HEMOPOIESIS,0.05887392900856793,1.6640589655389972
HEART_DEVELOPMENT,0.05606714069238839,1.651357741390526
NEUROTRANSMITTER_SECRETION,0.1035410612420622,1.6511765125891533
NEGATIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,0.1017989417989418,1.6474591573337283
REGULATION_OF_BLOOD_PRESSURE,0.08345864661654134,1.6456888280284534
MONOVALENT_INORGANIC_CATION_TRANSPORT,0.06388206388206388,1.6451031147697772
AXONOGENESIS,0.06517615176151761,1.6448332300164237
REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.06744507380456469,1.6430860027699223
GABA_RECEPTOR_ACTIVITY,0.10762478485370053,1.6407137434820966
DEFENSE_RESPONSE_TO_BACTERIUM,0.07023834634043451,1.633560306444157
CATION_TRANSPORT,0.06822695035460993,1.6317773682103962
TRANSMEMBRANE_RECEPTOR_ACTIVITY,0.3532435740514076,1.6297436099322629
EPIDERMIS_DEVELOPMENT,0.03260869565217392,1.6277410290873264
ACETYLCHOLINE_BINDING,0.09634258702880262,1.625870292304775
IMMUNE_SYSTEM_DEVELOPMENT,0.07729390968986019,1.6229474466353293
NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.11335370674451135,1.6227878400924851
CALCIUM_INDEPENDENT_CELL_CELL_ADHESION,0.07695355055957215,1.6011057697399358
NICOTINIC_ACETYLCHOLINE_GATED_RECEPTOR_CHANNEL_COMPLEX,0.10762478485370053,1.5827766313963028
NICOTINIC_ACETYLCHOLINE_ACTIVATED_CATION_SELECTIVE_CHANNEL_ACTIVITY,0.10762478485370053,1.5827766313963028
CELL_SURFACE_RECEPTOR_LINKED_SIGNAL_TRANSDUCTION_GO_0007166,0.6595063985374772,1.5801888623258535
G_PROTEIN_SIGNALING_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,0.12226654898499559,1.5764717038379756
REGULATION_OF_CELL_SHAPE,0.14839652512787205,1.5734761943809519
SECRETIN_LIKE_RECEPTOR_ACTIVITY,0.15053651266766022,1.5726354303097487
TIGHT_JUNCTION,0.07920447892271662,1.569243857348147
GLUTAMATE_SIGNALING_PATHWAY,0.09634258702880262,1.5689797669134864
DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX,0.13936880379513109,1.5677714606770032
SEROTONIN_RECEPTOR_ACTIVITY,0.1552986757591026,1.5648326530200791
REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.10217375911633506,1.561027786362629
CAMP_MEDIATED_SIGNALING,0.05887392900856793,1.55796707404576
PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,0.1518913708283473,1.5541185780052587
ECTODERM_DEVELOPMENT,0.0955376059322034,1.5528065961817783
ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.05254246545414823,1.551654944061408
GROWTH_FACTOR_ACTIVITY,0.05040607807178413,1.550037366416154
APICAL_PART_OF_CELL,0.14267103250533614,1.5495887229695353
MUSCLE_CELL_DIFFERENTIATION,0.10339046199701937,1.5493271944559075
TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY,0.05009112210361886,1.5492470389321003
DETECTION_OF_ABIOTIC_STIMULUS,0.12075780203934494,1.543363930028163
ENDOTHELIAL_CELL_MIGRATION,0.17356346830863748,1.5429303686295068
TRIACYLGLYCEROL_METABOLIC_PROCESS,0.16596185151107654,1.5428904708310311
MUSCLE_DEVELOPMENT,0.10171821305841926,1.5390040673302345
TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY,0.12004761203867836,1.5341668346185537
PROTEOGLYCAN_METABOLIC_PROCESS,0.11445265509537722,1.5335920040447057
LIPID_HOMEOSTASIS,0.17026548672566372,1.5281376798458963
SARCOMERE,0.17026548672566372,1.5273819388987577
CONTRACTILE_FIBER_PART,0.12226654898499559,1.5262924444185495
NEUROLOGICAL_SYSTEM_PROCESS,0.3532435740514076,1.5239577526745738
INTERLEUKIN_8_PRODUCTION,0.16400099187899075,1.521662805404447
REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.1512420081752437,1.5205183596417868
POLYSACCHARIDE_METABOLIC_PROCESS,0.13205578739292775,1.51662448085452
SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,0.11100000000000002,1.5142384256077401
TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.10683801364429635,1.5061483118832484
ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.18972466416100325,1.5046671572334045
NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION,0.13508900795022466,1.5002713947347204
MESODERM_DEVELOPMENT,0.12993311036789296,1.5002040152636065
NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.18076608046253917,1.4975398050233342
NEUROPEPTIDE_HORMONE_ACTIVITY,0.184063346285176,1.4948158530114068
POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,0.10106457487043004,1.49438644480404
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,0.0851528384279476,1.4927476719247457
DETECTION_OF_STIMULUS,0.13350397828902733,1.4783447847547702
CDC42_PROTEIN_SIGNAL_TRANSDUCTION,0.20827746116884566,1.4754953444048906
LIPID_KINASE_ACTIVITY,0.20827746116884566,1.4719480529175928
LEUKOCYTE_DIFFERENTIATION,0.11131360467470855,1.4671414205020037
REGULATION_OF_JNK_CASCADE,0.20827746116884566,1.4650842183929615
PHOTORECEPTOR_CELL_MAINTENANCE,0.22208451799470244,1.4647896857751066
NEGATIVE_REGULATION_OF_PHOSPHORYLATION,0.2031202346041056,1.463696979690967
NEGATIVE_REGULATION_OF_PHOSPHATE_METABOLIC_PROCESS,0.2031202346041056,1.463696979690967
AXON_GUIDANCE,0.1690227272727273,1.4579694144615685
TASTE_RECEPTOR_ACTIVITY,0.18076608046253917,1.4563747015221344
MONOCARBOXYLIC_ACID_TRANSPORT,0.2265087299862349,1.4546233560804904
FEMALE_PREGNANCY,0.15053651266766022,1.4542982236764435
MYOBLAST_DIFFERENTIATION,0.17252885806830287,1.4500162177593157
SOLUTE_SODIUM_SYMPORTER_ACTIVITY,0.2094535749403006,1.4500021986975122
ION_TRANSPORT,0.07755562721702676,1.4320107907800745
SKELETAL_MUSCLE_DEVELOPMENT,0.15053651266766022,1.4319083195001698
INTERLEUKIN_1_SECRETION,0.2301095259579632,1.4310840574311343
G_PROTEIN_SIGNALING_ADENYLATE_CYCLASE_INHIBITING_PATHWAY,0.22965451385901828,1.4271219566418225
PROTEIN_KINASE_INHIBITOR_ACTIVITY,0.18561872909698998,1.426821451021599
KINASE_INHIBITOR_ACTIVITY,0.2031202346041056,1.410651935839942
LYMPHOCYTE_DIFFERENTIATION,0.19023888625217528,1.4099592105592482
SULFOTRANSFERASE_ACTIVITY,0.18602432625804913,1.4075236758013294
MYOSIN_COMPLEX,0.23544137390915193,1.406968773505595
REGULATION_OF_INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS,0.21527576853526223,1.402628696413456
B_CELL_ACTIVATION,0.21712082849078534,1.4020590287211296
IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY,0.2531382716150115,1.399480917029748
REGULATED_SECRETORY_PATHWAY,0.24257499965924734,1.3991852933119715
SERINE_TYPE_ENDOPEPTIDASE_ACTIVITY,0.17356346830863748,1.3942235915369914
PATTERN_RECOGNITION_RECEPTOR_ACTIVITY,0.24537736192816742,1.391527743311777
CELL_JUNCTION,0.12734412919737018,1.3888596280166936
INNATE_IMMUNE_RESPONSE,0.22884607514119668,1.3860431363529393
POSITIVE_REGULATION_OF_PROTEIN_SECRETION,0.2630508958187201,1.3810631640718236
G_PROTEIN_COUPLED_RECEPTOR_BINDING,0.17217926689576174,1.3810375402064612
EXCITATORY_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY,0.23544137390915193,1.3766702169507248
EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY,0.23544137390915193,1.3766702169507248
RESPONSE_TO_NUTRIENT,0.2565789473684211,1.376271665733563
AMINE_BINDING,0.22208451799470244,1.369782154583293
CARBONATE_DEHYDRATASE_ACTIVITY,0.25514930393831187,1.3675737710568916
INTERCELLULAR_JUNCTION,0.17042233560090705,1.3662872136453659
LOCOMOTORY_BEHAVIOR,0.09597426852043991,1.365343307997631
CHEMICAL_HOMEOSTASIS,0.11429702970297029,1.357814245189743
STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_PATHWAY,0.17252885806830287,1.355366830174111
VASCULATURE_DEVELOPMENT,0.17217926689576174,1.3512411961874846
REGULATION_OF_AXONOGENESIS,0.28118444932658326,1.3497006435445198
CELLULAR_MORPHOGENESIS_DURING_DIFFERENTIATION,0.1923487070114636,1.343213651928361
MYELOID_LEUKOCYTE_DIFFERENTIATION,0.27450740009553964,1.3431783398858912
INTERFERON_GAMMA_PRODUCTION,0.27450740009553964,1.3430763304547089
RESPONSE_TO_EXTERNAL_STIMULUS,0.16041880901187247,1.3394112679087922
ORGAN_MORPHOGENESIS,0.10474738675958188,1.3366811335925737
CELLULAR_POLYSACCHARIDE_METABOLIC_PROCESS,0.30393098001093627,1.3320885110440905
APICAL_PLASMA_MEMBRANE,0.287215382510149,1.3302963518140658
SPERM_MOTILITY,0.2956579464988198,1.328973256207806
LEUKOCYTE_CHEMOTAXIS,0.28887282433409334,1.3241793620158309
INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS,0.2874181366222095,1.3184932805163634
CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.09323512308586936,1.3069110472176586
NEURON_DEVELOPMENT,0.20033961296937078,1.304750252296559
RHO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.2956579464988198,1.304576224978693
ANCHORED_TO_MEMBRANE,0.2956579464988198,1.299703533841128
ANCHORED_TO_PLASMA_MEMBRANE,0.2956579464988198,1.299703533841128
REGULATION_OF_CELL_DIFFERENTIATION,0.24151076728530518,1.2996578493056075
BRAIN_DEVELOPMENT,0.2338194444444444,1.2984691679450733
REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.25514930393831187,1.29700004805545
PHOSPHOLIPASE_C_ACTIVATION,0.29455698178456075,1.2956463209609017
NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,0.3113616071428571,1.2894978769053704
CHEMOKINE_RECEPTOR_BINDING,0.2680536850415641,1.2867484658968587
POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION,0.2702073703133025,1.285482805761866
BEHAVIOR,0.12078683035714285,1.2837026167468144
LIPOPROTEIN_BINDING,0.31995565410199556,1.280531274627882
ACTIVATION_OF_JNK_ACTIVITY,0.29994803395115194,1.2800008554649334
SERINE_HYDROLASE_ACTIVITY,0.23965929042564968,1.275557931809927
SH3_SH2_ADAPTOR_ACTIVITY,0.23894145008693296,1.2742769789730979
AMINO_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS,0.3624478416080326,1.2695010110723912
SENSORY_PERCEPTION,0.07755562721702676,1.263489409895448
KINASE_BINDING,0.23617021276595745,1.262263862235671
STRIATED_MUSCLE_DEVELOPMENT,0.27318515692072876,1.2614028853980344
JNK_CASCADE,0.25514930393831187,1.2596248222433148
PROTEIN_KINASE_BINDING,0.24037981009495255,1.2583225196010839
MOLECULAR_ADAPTOR_ACTIVITY,0.2801104972375691,1.2560540150613977
SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3532435740514076,1.2536752389062402
T_CELL_DIFFERENTIATION,0.36100189311198483,1.250974151770165
ION_HOMEOSTASIS,0.14736519607843135,1.2505629239860905
MYELOID_CELL_DIFFERENTIATION,0.2635327635327635,1.2438843571689475
NEURITE_DEVELOPMENT,0.3073014907210222,1.2389792820196182
CHEMOKINE_ACTIVITY,0.29791856472072326,1.237346348314238
CELL_CELL_ADHESION,0.16419184161119646,1.233414459839129
POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.25915948275862066,1.2331118703391435
REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,0.28646557107226517,1.232947681305858
RECEPTOR_COMPLEX,0.2956579464988198,1.2275375196346279
POSITIVE_REGULATION_OF_JNK_ACTIVITY,0.37078334509527167,1.2234664939350315
HORMONE_BINDING,0.37037730744417385,1.222367527594395
MYOFIBRIL,0.3676548407201402,1.221828493084487
APICAL_JUNCTION_COMPLEX,0.3096677277441969,1.2199373660630806
APICOLATERAL_PLASMA_MEMBRANE,0.3096677277441969,1.2199373660630806
MONOOXYGENASE_ACTIVITY,0.3123376623376623,1.2199233506431268
PHOSPHOINOSITIDE_METABOLIC_PROCESS,0.31141299836759534,1.218775604881648
PROTEIN_TYROSINE_KINASE_ACTIVITY,0.29791856472072326,1.2162455922807351
LEUKOCYTE_ACTIVATION,0.29791856472072326,1.2157774332955325
ENDOTHELIAL_CELL_PROLIFERATION,0.39324599876885197,1.2153778590761368
MICROVILLUS,0.39324599876885197,1.2139519953910076
CELLULAR_CATION_HOMEOSTASIS,0.25915948275862066,1.2127432752487406
RAS_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.36689549961861173,1.2127088307221816
NEURON_DIFFERENTIATION,0.23463414634146346,1.2124336605711628
TISSUE_REMODELING,0.33475100525827406,1.205096126369595
STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON,0.3234330403934532,1.2044544951745568
SUBSTRATE_SPECIFIC_TRANSPORTER_ACTIVITY,0.6595063985374772,1.2028022821063595
PDZ_DOMAIN_BINDING,0.36901595744680854,1.202357383620536
INTERCELLULAR_JUNCTION_ASSEMBLY,0.39000709472365663,1.2020243644767203
BONE_REMODELING,0.3262927445962197,1.1987696905174123
L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3909959467284308,1.1975997880501144
LEARNING_AND_OR_MEMORY,0.38651068625813995,1.1974003946941356
VITAMIN_BINDING,0.3926530612244898,1.1964257958862006
ADENYLATE_CYCLASE_ACTIVATION,0.39799723452141045,1.187181251085083
B_CELL_DIFFERENTIATION,0.4066217130126904,1.186588184972787
SPERMATID_DEVELOPMENT,0.41527722499464226,1.1858088671676865
TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3532435740514076,1.1854919700284585
REGULATION_OF_JNK_ACTIVITY,0.4015367831902481,1.1854335071369881
DI___TRI_VALENT_INORGANIC_CATION_TRANSPORT,0.36159371867691276,1.1853069687639997
NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.36529884032114185,1.1821184855234765
MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.4178172375326884,1.1805830635025971
PROTEIN_HOMOOLIGOMERIZATION,0.3992049175357749,1.177394903977146
DIGESTION,0.3532435740514076,1.1772437940527367
REGULATION_OF_ANGIOGENESIS,0.3875476926356176,1.1761417032620258
INORGANIC_ANION_TRANSPORT,0.4098811794260756,1.1746119416152874
HISTONE_DEACETYLASE_BINDING,0.4193522457459438,1.1744791506849555
CYTOKINE_BIOSYNTHETIC_PROCESS,0.350589518849934,1.1725794816491921
REGULATION_OF_SECRETION,0.3637786689179682,1.1722629656326942
CATION_HOMEOSTASIS,0.27393285241633675,1.171843656215244
LOW_DENSITY_LIPOPROTEIN_BINDING,0.41001090296362375,1.1696868432999052
ANGIOGENESIS,0.3702547093059641,1.1683731526900547
SERINE_TYPE_PEPTIDASE_ACTIVITY,0.3702547093059641,1.1649725032268985
REGULATION_OF_CELL_GROWTH,0.3669481302774427,1.1646790496173203
PROTEIN_COMPLEX_BINDING,0.36568941922684256,1.161291569453494
CELLULAR_DEFENSE_RESPONSE,0.37037730744417385,1.1580141124065209
NERVOUS_SYSTEM_DEVELOPMENT,0.3532435740514076,1.1573826888332464
ACTIN_FILAMENT_POLYMERIZATION,0.43693957686221646,1.1557218234732733
CYTOKINE_METABOLIC_PROCESS,0.3702547093059641,1.1547553503933732
HOMEOSTATIC_PROCESS,0.2635327635327635,1.1536619521447804
CELLULAR_HOMEOSTASIS,0.24037981009495255,1.1532154269849684
POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,0.41548116417226366,1.1530426289545999
REGULATION_OF_MAPKKK_CASCADE,0.43627332769449495,1.1525731073725802
ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.16041880901187247,1.150861622260852
ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY,0.42238625517021955,1.1505108364536774
REGULATION_OF_DEFENSE_RESPONSE,0.4478205670757512,1.1461894574701137
CELL_ACTIVATION,0.37078334509527167,1.1445325655828298
POSITIVE_REGULATION_OF_CYTOKINE_SECRETION,0.4630652803589666,1.1441229216790774
ACUTE_INFLAMMATORY_RESPONSE,0.44043738200125865,1.1403788310584717
REGULATION_OF_NEUROTRANSMITTER_LEVELS,0.4300090607067351,1.137665978376621
RECEPTOR_BINDING,0.25915948275862066,1.13664906761713
DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,0.45588443563234665,1.1363090148062591
ANTIPORTER_ACTIVITY,0.4827163247100803,1.1322110556586003
KERATINOCYTE_DIFFERENTIATION,0.45291762013729975,1.1319438661226133
HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_BINDING,0.4574394109827181,1.1318522090626568
CELL_MIGRATION,0.29994803395115194,1.1291958824640564
INTERLEUKIN_8_BIOSYNTHETIC_PROCESS,0.49597595183376003,1.1261327581535805
LIPID_TRANSPORTER_ACTIVITY,0.46694257101982417,1.1257765733140568
ANATOMICAL_STRUCTURE_MORPHOGENESIS,0.3532435740514076,1.1220907385386378
SUBSTRATE_SPECIFIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.24037981009495255,1.1110572985766387
CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,0.3702547093059641,1.109989128184085
COFACTOR_TRANSPORT,0.502406006121062,1.109827745316025
ALDO_KETO_REDUCTASE_ACTIVITY,0.5410914087548256,1.1082064492769892
POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,0.5058734957069458,1.106172401928089
CYTOKINE_SECRETION,0.4980012079031377,1.1039626361452168
SPHINGOID_METABOLIC_PROCESS,0.4914376130198915,1.1010925531975913
TRANSFERASE_ACTIVITY_TRANSFERRING_SULFUR_CONTAINING_GROUPS,0.50865964495031,1.1007548785084116
GENERATION_OF_NEURONS,0.39241372843210803,1.098541471857808
CIRCADIAN_RHYTHM,0.4967416923049244,1.0978534725307894
REGULATION_OF_ENDOCYTOSIS,0.4967416923049244,1.0972021432144343
EMBRYONIC_DEVELOPMENT,0.44272555583585027,1.0954707432719795
KINASE_ACTIVATOR_ACTIVITY,0.514576456861162,1.0935273454065395
ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY,0.517555782081776,1.0921418327019978
RESPONSE_TO_WOUNDING,0.39324599876885197,1.0914298365601625
BASOLATERAL_PLASMA_MEMBRANE,0.4693398383899985,1.0902873850260206
CERAMIDE_METABOLIC_PROCESS,0.5231548357493669,1.0887706780737354
GALACTOSYLTRANSFERASE_ACTIVITY,0.5302602813953923,1.0827456222525578
INTERCELLULAR_JUNCTION_ASSEMBLY_AND_MAINTENANCE,0.5228213512558763,1.0820413748999427
GROWTH_CONE,0.5326928983861378,1.081114799454754
CELL_SURFACE,0.42828709604204135,1.076260513861284
PROTEASE_INHIBITOR_ACTIVITY,0.4967416923049244,1.075416047540708
DEFENSE_RESPONSE,0.46920289855072467,1.0698360932513094
REGULATION_OF_GROWTH,0.4749927388905025,1.0690511461965353
GROWTH,0.4642621285242571,1.0669802620780138
MULTI_ORGANISM_PROCESS,0.4797207446808511,1.0643994361623852
MALE_GONAD_DEVELOPMENT,0.5616971584274036,1.0600208348878242
CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.5424812030075188,1.0588050683146126
