pathway,padj,NES
REGULATION_OF_ENDOCYTOSIS,0.18106144421933895,1.6161345084089245
CENTROSOME_CYCLE,0.14791078558531065,1.612671037852015
PEPTIDE_RECEPTOR_ACTIVITY,0.13994524532660307,1.5967580678698223
COLLAGEN,0.17414007856663793,1.5907439187913326
LIPID_HOMEOSTASIS,0.17668413457887142,1.5836654111757256
SPINDLE_MICROTUBULE,0.19313572224095474,1.576729289817487
DOUBLE_STRAND_BREAK_REPAIR,0.19742754159877549,1.566049741438093
CELL_CYCLE_GO_0007049,0.05073331860105375,1.5636136568512384
G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY,0.08053616926996787,1.5560366650106972
CHROMOSOMEPERICENTRIC_REGION,0.16228793186345214,1.5554117531654335
GALACTOSYLTRANSFERASE_ACTIVITY,0.20803695527757338,1.5520545799135974
VOLTAGE_GATED_CHANNEL_ACTIVITY,0.1369114877589454,1.5445458452192706
VITAMIN_METABOLIC_PROCESS,0.21330310405761346,1.543259216653573
PHOSPHOLIPID_METABOLIC_PROCESS,0.1369114877589454,1.5430930949541786
KINETOCHORE,0.22672696086075161,1.5407959066856147
G_PROTEIN_SIGNALING_ADENYLATE_CYCLASE_INHIBITING_PATHWAY,0.21382537911227603,1.5381034059107839
NEUROPEPTIDE_SIGNALING_PATHWAY,0.21097159439700877,1.536207314578979
RHODOPSIN_LIKE_RECEPTOR_ACTIVITY,0.08061058545239502,1.5343922729557238
EPITHELIAL_CELL_DIFFERENTIATION,0.20723637326166186,1.5304689980669433
MUSCLE_DEVELOPMENT,0.08993072736269174,1.529814193370267
VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY,0.16310754859368945,1.5274235945250796
MITOTIC_SISTER_CHROMATID_SEGREGATION,0.21751813897823322,1.525675771087335
RESPONSE_TO_IONIZING_RADIATION,0.21382537911227603,1.5177137460886245
NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.1931467560305528,1.5108937530620221
SKELETAL_DEVELOPMENT,0.09268821317014088,1.5058223584248505
COLLAGEN_BINDING,0.23782457575138008,1.505471486713134
SISTER_CHROMATID_SEGREGATION,0.2495487337914055,1.5049472370806207
DNA_RECOMBINATION,0.2146363066022069,1.4934913635898586
ARYLSULFATASE_ACTIVITY,0.23856318303008997,1.4905274934496795
INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.25730587337909994,1.489964640776225
MEIOTIC_RECOMBINATION,0.28528760941366266,1.4886042443448626
MEIOTIC_CELL_CYCLE,0.25354568704952335,1.4840771911903368
MOTOR_ACTIVITY,0.2367322483376642,1.4827591049908933
MYOBLAST_DIFFERENTIATION,0.27737297264947036,1.4708055365126087
HORMONE_METABOLIC_PROCESS,0.24451651651651649,1.4679582093540446
MEIOSIS_I,0.2825156441980741,1.4620541684875719
SITE_OF_POLARIZED_GROWTH,0.2859727794823381,1.4605534397768756
OXYGEN_BINDING,0.2960944895757656,1.4601300870968488
MYELOID_LEUKOCYTE_DIFFERENTIATION,0.28528760941366266,1.4585523931610127
N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION,0.2729398112595778,1.4578034022164144
GROWTH_CONE,0.28939993006804915,1.4544327148917888
B_CELL_DIFFERENTIATION,0.302851396969044,1.4542169109749958
G_PROTEIN_SIGNALING_COUPLED_TO_IP3_SECOND_MESSENGERPHOSPHOLIPASE_C_ACTIVATING,0.260783786207515,1.4489901902132023
GABA_RECEPTOR_ACTIVITY,0.29995982583958564,1.4379432875737779
CARBONATE_DEHYDRATASE_ACTIVITY,0.2916904233977405,1.4344346402011432
NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.302851396969044,1.434025831396586
VACUOLE_ORGANIZATION_AND_BIOGENESIS,0.304876587586868,1.4305119624301252
INTERPHASE_OF_MITOTIC_CELL_CYCLE,0.2618023670524034,1.429408746477185
STEROID_METABOLIC_PROCESS,0.2591911240409572,1.4288626427869124
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS,0.3128277989770236,1.4281383501969422
NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.31823001274281876,1.4263365947212074
NEUROPEPTIDE_RECEPTOR_ACTIVITY,0.3231366428952411,1.4251770326813318
PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,0.30211417588696693,1.4199494256909373
LIPID_TRANSPORT,0.2872449216752661,1.4185006916410041
AMINE_RECEPTOR_ACTIVITY,0.304876587586868,1.41468248340139
EXTRACELLULAR_REGION,0.05485136562547155,1.4086168340586245
CORNIFIED_ENVELOPE,0.32238224690072687,1.405443001736987
EXTRACELLULAR_REGION_PART,0.09768223043332214,1.3988832826958857
NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION,0.31583910822896133,1.3968342091595387
MONOOXYGENASE_ACTIVITY,0.28509803921568627,1.3968219592189506
ORGAN_DEVELOPMENT,0.056686159844054576,1.3952948466144819
SUPEROXIDE_METABOLIC_PROCESS,0.32770812790533876,1.3928460519979624
SPERMATID_DEVELOPMENT,0.3347885352195697,1.3908248982067646
EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS,0.3103165221959548,1.387798511871707
FEMALE_PREGNANCY,0.3163069961712496,1.3858379427883496
CHROMOSOME,0.1516971158304739,1.3857647385746525
REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.34918734782399863,1.3810185662517886
INTERLEUKIN_1_SECRETION,0.3416035356333864,1.3796693218765315
MEMBRANE_LIPID_METABOLIC_PROCESS,0.21382537911227603,1.3763605191735346
NEUROPEPTIDE_BINDING,0.3524587404300018,1.3761899171792735
NEGATIVE_REGULATION_OF_ANGIOGENESIS,0.3520670846714584,1.3737299770133025
GATED_CHANNEL_ACTIVITY,0.14549457147145645,1.3727435326023845
PHOSPHOINOSITIDE_MEDIATED_SIGNALING,0.302851396969044,1.3700147926471526
ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,0.3524587404300018,1.3679131644259896
CYTOKINESIS,0.3520670846714584,1.3674699370733445
LEUKOCYTE_DIFFERENTIATION,0.31676976704224663,1.3653104207692606
CELL_DIVISION,0.3616605197701347,1.3554394797431184
NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.3256184573720119,1.353175139992454
NUCLEOBASENUCLEOSIDENUCLEOTIDE_KINASE_ACTIVITY,0.34918734782399863,1.3531081595932197
NEUROTRANSMITTER_BINDING,0.33257280748403184,1.3528256313211062
SPERMATID_DIFFERENTIATION,0.3546341463414634,1.3482108931356442
EPIDERMIS_DEVELOPMENT,0.3103165221959548,1.3462457426526142
G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE,0.3623676012461059,1.344001015018724
CHROMOSOME_SEGREGATION,0.34599139384084554,1.3421013518494105
CHROMOSOME_CONDENSATION,0.3698698144250377,1.3411421503783238
POSITIVE_REGULATION_OF_SECRETION,0.38362991410395475,1.339859235254612
EXTRACELLULAR_SPACE,0.10924035131216145,1.3362581613229503
MICROTUBULE_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,0.3556751467710372,1.3351982811245193
POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,0.29149832860461367,1.3343494739130926
PHOSPHOLIPASE_C_ACTIVATION,0.3809443194918055,1.3307656751778787
CHROMOSOMAL_PART,0.29480940794809407,1.327407776501599
ORGANELLE_LOCALIZATION,0.3825601330821069,1.3257158250765566
CALCIUM_CHANNEL_ACTIVITY,0.35604675460363067,1.3231623947332656
SODIUM_ION_TRANSPORT,0.38465608465608464,1.319153213108671
LYSOSOME_ORGANIZATION_AND_BIOGENESIS,0.39263853883669936,1.3181419329007842
KINASE_BINDING,0.33457672278067097,1.3160691198597336
LIPID_RAFT,0.36707414297103375,1.314786022790414
HORMONE_ACTIVITY,0.34918734782399863,1.3112870613028176
CDC42_PROTEIN_SIGNAL_TRANSDUCTION,0.4083982866371743,1.3112649686456561
PROTEINACEOUS_EXTRACELLULAR_MATRIX,0.304876587586868,1.3111245596838466
CARBOXYLIC_ACID_TRANSPORT,0.3546341463414634,1.3103191976105497
L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.4038635138665229,1.3102531349452538
INTERPHASE,0.3408590904172828,1.3068924789024279
CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,0.212369345930896,1.3067793109915926
TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.34918734782399863,1.3052794238121044
PROTEIN_KINASE_BINDING,0.34918734782399863,1.30160016920856
EXTRACELLULAR_MATRIX,0.302851396969044,1.3003788387969928
ORGANIC_ACID_TRANSPORT,0.3757923660799304,1.3001779710973573
CELLULAR_LIPID_METABOLIC_PROCESS,0.13172914892460452,1.298033552859902
METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.23626909327266818,1.2953662639890544
RESPONSE_TO_NUTRIENT,0.4214991957906811,1.2944106918225922
BRAIN_DEVELOPMENT,0.35779319848417734,1.2932217027443833
COFACTOR_TRANSPORT,0.40928528736961844,1.2907819817537083
SYSTEM_DEVELOPMENT,0.07755493919351397,1.2907570003282267
NUCLEOTIDE_KINASE_ACTIVITY,0.4291617473435655,1.2891913761442
OXYGEN_AND_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.4278639712857525,1.288495816346801
EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,0.4083982866371743,1.2831464260328675
SYNAPTIC_TRANSMISSION,0.2272540783432646,1.2799207857507897
CELL_SUBSTRATE_ADHESION,0.4083982866371743,1.2725477424443614
CYTOSKELETAL_PART,0.19742754159877549,1.2688910340204007
BONE_REMODELING,0.4214991957906811,1.268387657617051
TISSUE_REMODELING,0.413216647023914,1.2670240803887647
REGULATION_OF_ANGIOGENESIS,0.43345972182111214,1.266840525485608
FOCAL_ADHESION_FORMATION,0.4252753310159405,1.2657497950553276
CELL_MATRIX_ADHESION,0.39654545454545453,1.2647101924071604
CATION_CHANNEL_ACTIVITY,0.28686988260826674,1.253708613714609
HEMOPOIESIS,0.3886002107264924,1.2534086434472107
FEMALE_GAMETE_GENERATION,0.47427178506918266,1.2517512066384135
CERAMIDE_METABOLIC_PROCESS,0.4599188959615022,1.2488978992908768
SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,0.4612407161649322,1.2479043575927888
REGULATION_OF_CELL_MIGRATION,0.44568346719435065,1.2460347246079826
SPHINGOID_METABOLIC_PROCESS,0.4759628584100077,1.2388519427255
CELL_CELL_SIGNALING,0.17951725415149083,1.2373117758929633
DIGESTION,0.42893954171633614,1.23539078007213
VASCULATURE_DEVELOPMENT,0.4214991957906811,1.2345294466660786
SULFURIC_ESTER_HYDROLASE_ACTIVITY,0.4786839570005753,1.23322919731632
ANGIOGENESIS,0.446527283001253,1.2317301717752915
HEMOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT,0.4252753310159405,1.230422566656624
SENSORY_ORGAN_DEVELOPMENT,0.4786839570005753,1.2295781058878814
HORMONE_SECRETION,0.49464466002370394,1.2282905999361153
GENERATION_OF_A_SIGNAL_INVOLVED_IN_CELL_CELL_SIGNALING,0.4682769726247988,1.2269484367087211
REGULATION_OF_AXONOGENESIS,0.4885234305923961,1.2243874436658313
ACETYLCHOLINE_BINDING,0.4973257560978082,1.2184249181427589
HORMONE_BINDING,0.4963872707472646,1.2179707138863067
ISOPRENOID_METABOLIC_PROCESS,0.4973257560978082,1.2142685873672998
LIPID_METABOLIC_PROCESS,0.24451651651651649,1.2113896803016948
PATTERN_RECOGNITION_RECEPTOR_ACTIVITY,0.4963872707472646,1.2113162517071534
POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION_AND_BIOGENESIS,0.47068391049631286,1.2095221246901395
AXON_GUIDANCE,0.5072387929530787,1.2083731116632828
HEART_DEVELOPMENT,0.46868135366591324,1.2072791525088562
CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.49860195199155893,1.2026841554604983
DNA_REPAIR,0.35604675460363067,1.1987168247596878
TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY,0.43345972182111214,1.1951295006994431
REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS,0.4786839570005753,1.1949042652847606
ION_CHANNEL_ACTIVITY,0.36448503233421964,1.1930295465964087
GLUTATHIONE_TRANSFERASE_ACTIVITY,0.5150452187269792,1.1922403137420827
ENDOCYTIC_VESICLE,0.5016766402501484,1.1911150516959446
LYMPHOCYTE_DIFFERENTIATION,0.4786839570005753,1.1907156562161658
ANATOMICAL_STRUCTURE_DEVELOPMENT,0.1356596379921627,1.1879414865011677
POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.35604675460363067,1.1878190518277936
PHOSPHOINOSITIDE_METABOLIC_PROCESS,0.4756084868489525,1.1838925209389228
SYNAPSE_ORGANIZATION_AND_BIOGENESIS,0.523386846461581,1.1816085729307206
AROMATIC_COMPOUND_METABOLIC_PROCESS,0.49464466002370394,1.1807154993517568
AMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.4973257560978082,1.1786785270437836
AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.4973257560978082,1.1777581617448278
SYSTEM_PROCESS,0.22056295297488623,1.1749790038110532
REGULATION_OF_HORMONE_SECRETION,0.5437953474455831,1.162913575651781
MULTICELLULAR_ORGANISMAL_DEVELOPMENT,0.23001214235630116,1.161733755901175
SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY,0.3959479331191112,1.1608639970428911
IMMUNE_SYSTEM_DEVELOPMENT,0.49860195199155893,1.1591782149006902
POSITIVE_REGULATION_OF_PROTEIN_SECRETION,0.5595221180259543,1.1591230442168783
TRANSMISSION_OF_NERVE_IMPULSE,0.3985092545975077,1.1570341953683827
ECTODERM_DEVELOPMENT,0.4786839570005753,1.153715480056314
DEVELOPMENTAL_MATURATION,0.5703604079606769,1.1495092428266143
MICROTUBULE,0.5310724665100562,1.1433144443371945
OXIDOREDUCTASE_ACTIVITY_GO_0016616,0.5216801301589332,1.1430634070052301
CELL_CYCLE_CHECKPOINT_GO_0000075,0.515625456991606,1.1415324165196628
ALDO_KETO_REDUCTASE_ACTIVITY,0.5835129431310478,1.1380220542158808
ORGAN_MORPHOGENESIS,0.4491375245898974,1.1377093325318899
POLYSACCHARIDE_BINDING,0.5300314111867432,1.1376048567432777
NEGATIVE_REGULATION_OF_CELL_MIGRATION,0.5703604079606769,1.1351426456566724
POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.5408853556715945,1.133807456312502
ANTIPORTER_ACTIVITY,0.575611127936659,1.13124122377374
TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY,0.575611127936659,1.1279004030699262
SMOOTH_MUSCLE_CONTRACTION_GO_0006939,0.5876211039140785,1.1266724858144666
REGULATION_OF_CELL_DIFFERENTIATION,0.5284303036310173,1.1266629284061382
CYTOKINE_SECRETION,0.575611127936659,1.1254489295415886
CELL_CYCLE_ARREST_GO_0007050,0.5310724665100562,1.1253863484851478
STRUCTURAL_CONSTITUENT_OF_MUSCLE,0.5595526838323276,1.1245821992590774
PATTERN_BINDING,0.559936776470667,1.1231861934628427
MICROTUBULE_BASED_PROCESS,0.5385185185185185,1.1231501137939939
RESPONSE_TO_NUTRIENT_LEVELS,0.5670650444436468,1.1213151530067653
REGULATION_OF_HEART_CONTRACTION,0.5703604079606769,1.117378152881352
PROTEIN_KINASE_INHIBITOR_ACTIVITY,0.575611127936659,1.1141935394732818
GLUTAMATE_RECEPTOR_ACTIVITY,0.5835129431310478,1.1116461873241612
NEUTRAL_AMINO_ACID_TRANSPORT,0.5891426069599789,1.1109077572170043
DNA_METABOLIC_PROCESS,0.4786839570005753,1.108522446651819
RESPONSE_TO_DNA_DAMAGE_STIMULUS,0.5210224558050645,1.1029896288740482
ACTIVATION_OF_IMMUNE_RESPONSE,0.5973120766112576,1.10272642722597
UBIQUITIN_CYCLE,0.5722058722880022,1.1012918523466535
CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.575611127936659,1.100875820978553
CARBOHYDRATE_BINDING,0.575611127936659,1.0999182894170483
ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.575611127936659,1.0997368604371287
APICAL_PART_OF_CELL,0.5891426069599789,1.097699494798516
INOSITOL_OR_PHOSPHATIDYLINOSITOL_PHOSPHODIESTERASE_ACTIVITY,0.612892881710086,1.0974405136503798
KINASE_INHIBITOR_ACTIVITY,0.5767865296803653,1.0937954719902114
CELL_MIGRATION,0.5689457453238079,1.0922471084846768
GLYCOSAMINOGLYCAN_BINDING,0.5891426069599789,1.0920302413726157
NEUROLOGICAL_SYSTEM_PROCESS,0.43345972182111214,1.0915438028644142
POSITIVE_REGULATION_OF_ANGIOGENESIS,0.6298355444060237,1.090183984527837
HISTONE_DEACETYLASE_BINDING,0.6107888797568263,1.0898527948789174
SECRETIN_LIKE_RECEPTOR_ACTIVITY,0.6084525313393332,1.0895196743642015
RESPONSE_TO_ENDOGENOUS_STIMULUS,0.5147813772349088,1.0879390253827415
CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.5031838316722037,1.087023081035761
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORSNAD_OR_NADP_AS_ACCEPTOR,0.6044967575879128,1.0850158185475534
CELL_STRUCTURE_DISASSEMBLY_DURING_APOPTOSIS,0.620604617095161,1.0770408364929382
INTERMEDIATE_FILAMENT_CYTOSKELETON,0.6214664967611766,1.076046103694555
INTERMEDIATE_FILAMENT,0.6214664967611766,1.076046103694555
METABOTROPIC_GLUTAMATEGABA_B_LIKE_RECEPTOR_ACTIVITY,0.6270272156663327,1.0746935046924415
NUCLEAR_UBIQUITIN_LIGASE_COMPLEX,0.6228127950625244,1.074228668114155
NERVOUS_SYSTEM_DEVELOPMENT,0.49885407660532205,1.0727601502504316
PLASMA_MEMBRANE,0.4083982866371743,1.0717624535027344
POSITIVE_REGULATION_OF_CELL_ADHESION,0.637365848742883,1.0713219054393688
NEUROPEPTIDE_HORMONE_ACTIVITY,0.6264495139522985,1.068576881305578
ANATOMICAL_STRUCTURE_FORMATION,0.5836529761828909,1.06837771756602
STRIATED_MUSCLE_DEVELOPMENT,0.5891426069599789,1.0671515713665285
ENDOSOME_TRANSPORT,0.6231962739663399,1.066793813298068
SEXUAL_REPRODUCTION,0.5703604079606769,1.0650882413316334
INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING,0.6270272156663327,1.064645943831521
REGULATION_OF_PROTEIN_STABILITY,0.6402795411133605,1.063080346444752
LEUKOCYTE_CHEMOTAXIS,0.6298355444060237,1.0625732241122328
POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.6402795411133605,1.0615026215644157
REGULATION_OF_GROWTH,0.6032001327538119,1.060195310420948
METAL_ION_TRANSPORT,0.575611127936659,1.0565015892287357
FEEDING_BEHAVIOR,0.6214664967611766,1.053790975406723
BASAL_LAMINA,0.6288680061337631,1.0532030003434953
TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY,0.6136230616155206,1.0518411765064564
OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS,0.620604617095161,1.0513928715637586
DNA_FRAGMENTATION_DURING_APOPTOSIS,0.6393973752831638,1.0505885650149973
EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.6306282085100339,1.0487867155241672
NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,0.6469711707609843,1.048238768186226
PHOTORECEPTOR_CELL_MAINTENANCE,0.6516193301523975,1.0473578391604548
TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.5751880674448767,1.04094245867881
REGULATION_OF_BLOOD_PRESSURE,0.6516193301523975,1.0406888886445855
SECRETION,0.6288680061337631,1.0389274125359644
REGULATION_OF_CELL_GROWTH,0.6231962739663399,1.0366222178884876
REGULATION_OF_NEUROTRANSMITTER_LEVELS,0.6270272156663327,1.0358469315799743
SKELETAL_MUSCLE_DEVELOPMENT,0.6469711707609843,1.0345156174694468
DNA_PACKAGING,0.6402795411133605,1.03383882624187
ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.620604617095161,1.032631015114527
LIPID_KINASE_ACTIVITY,0.6519761706489015,1.0317328374548056
INTRACELLULAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.6486591738144534,1.031284757402456
G1_PHASE,0.6487423655754612,1.0312309724502637
T_CELL_DIFFERENTIATION,0.6516193301523975,1.0310593259728964
BODY_FLUID_SECRETION,0.6612142431224057,1.0305151317960455
SECONDARY_METABOLIC_PROCESS,0.6479500891265598,1.0299682387851057
PLASMA_MEMBRANE_PART,0.5722058722880022,1.0266440266435057
NEGATIVE_REGULATION_OF_GROWTH,0.6402795411133605,1.025067592929024
ION_TRANSPORT,0.616524602698781,1.0223696231451316
REGULATION_OF_NEUROGENESIS,0.6552402037285716,1.0219474647099074
CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.6402795411133605,1.0212577506548801
MITOTIC_CELL_CYCLE_CHECKPOINT,0.6516193301523975,1.0209401544096108
MAINTENANCE_OF_LOCALIZATION,0.6516193301523975,1.020721702060988
G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,0.6403983306768737,1.0198446573001252
MYOSIN_COMPLEX,0.6556739974737638,1.0198261861049798
NEUROTRANSMITTER_SECRETION,0.663803643004163,1.0197206783803565
PROTEIN_CATABOLIC_PROCESS,0.6468348566151543,1.0186795414207637
REPRODUCTION,0.6392721861471862,1.0186285368764056
VACUOLAR_TRANSPORT,0.6783085803410412,1.0174569784291168
DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX,0.663803643004163,1.0125291649013597
SPECIFIC_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_ACTIVITY,0.650779359338,1.0117905558952733
SEROTONIN_RECEPTOR_ACTIVITY,0.6742982670246522,1.0103617299211047
RECEPTOR_ACTIVITY,0.6487423655754612,1.0098094579236685
TISSUE_DEVELOPMENT,0.6721654501216545,1.0095352018588006
CHEMICAL_HOMEOSTASIS,0.6479383516232696,1.0088016281757168
TRANSMEMBRANE_RECEPTOR_ACTIVITY,0.6690330638269901,1.0087835286757916
CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS,0.6742982670246522,1.0079566877394956
FUCOSYLTRANSFERASE_ACTIVITY,0.6917605393411844,1.007925641578639
REGULATED_SECRETORY_PATHWAY,0.6690330638269901,1.0067859478727699
ENDODEOXYRIBONUCLEASE_ACTIVITY,0.6755256047668664,1.0057607277911411
NICOTINIC_ACETYLCHOLINE_GATED_RECEPTOR_CHANNEL_COMPLEX,0.6816978631824678,1.0053669215890264
NICOTINIC_ACETYLCHOLINE_ACTIVATED_CATION_SELECTIVE_CHANNEL_ACTIVITY,0.6816978631824678,1.0053669215890264
NUCLEOTIDE_METABOLIC_PROCESS,0.6634523248209044,1.00530334247067
VITAMIN_BINDING,0.6853872053872053,1.0019416370769996
SECOND_MESSENGER_MEDIATED_SIGNALING,0.659181548356934,1.0017510119863327
HISTONE_METHYLTRANSFERASE_ACTIVITY,0.6783085803410412,1.0017124753628515
SUBSTRATE_SPECIFIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.6901155687865979,1.0011092839606632
COFACTOR_BINDING,0.6642539492187222,1.000390885566071
POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.6742982670246522,0.9998475598767399
REGULATION_OF_GTPASE_ACTIVITY,0.6764271249521099,0.9995619017223278
APICAL_PLASMA_MEMBRANE,0.6783085803410412,0.9995526586237291
CELL_CELL_ADHESION,0.6783085803410412,0.9951795962177911
INTEGRAL_TO_PLASMA_MEMBRANE,0.7236971693018034,0.9950685414440902
BRUSH_BORDER,0.6799557621172126,0.9942900628681519
SUBSTRATE_SPECIFIC_TRANSPORTER_ACTIVITY,0.7043476144109055,0.9923068798814361
LEUKOCYTE_MIGRATION,0.6956140234841771,0.9917481415596859
PROTEIN_AMINO_ACID_ADP_RIBOSYLATION,0.6877134387891702,0.9916737321364184
COPPER_ION_BINDING,0.6853872053872053,0.9910272682831561
NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,0.6783085803410412,0.9847455915682389
REGULATION_OF_IMMUNE_RESPONSE,0.6799557621172126,0.9844923872602306
CELL_MATURATION,0.6901155687865979,0.9839376139748888
LYSOSOMAL_TRANSPORT,0.7125870063478986,0.9831800354667438
